id;geom;collection;place_id;toponym;gazetteer_uri;gazetteer_label;lng;lat;exact_matches;close_matches;status;source;comment
78;0101000020E610000044FAEDEBC04B5C401536035C90C74340;courier;cou_620;ANYINZIYI Shanxi (安银子驿);http://linkedplaces.org/places/cou_620;ANYINZIYI Shanxi (安银子驿);113.18365;39.559093;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_1092","names":["ANYINZIYI Shanxi (安银子驿)"]}];;N;MDYZK;
79;0101000020E6100000857B65DEAA915C40705D3123BCE14340;courier;cou_615;GUANGLING Shanxi (广灵);http://linkedplaces.org/places/cou_615;GUANGLING Shanxi (广灵);114.276054;39.763554;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_1094","names":["GUANGLING Shanxi (广灵)"]}];;Y;MDYZK;
80;0101000020E610000019C6DD205AEC5B4065E256410C324340;courier;cou_611;LANXIAN Shanxi (岚县);http://linkedplaces.org/places/cou_611;LANXIAN Shanxi (岚县);111.693001;38.390999;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_1097","names":["LANXIAN Shanxi (岚县)"]}];;Y;MDYZK;
81;0101000020E6100000386BF0BE2AFC5B408E93C2BCC72D4340;courier;cou_612;NAONIYI Shanxi (闹埿驿);http://linkedplaces.org/places/cou_612;NAONIYI Shanxi (闹埿驿);111.940109;38.357658;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_1098","names":["NAONIYI Shanxi (闹埿驿)"]}];;Y;MDYZK;
82;0101000020E61000005776C1E09A8A5940D1B2EE1F0B8D3C40;courier;cou_453;NINGFANWEI Sichuan (宁番卫);http://linkedplaces.org/places/cou_453;NINGFANWEI Sichuan (宁番卫);102.165703;28.550951;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_11285","names":["NINGFANWEI Sichuan (宁番卫)"]}];;Y;MDYZK;
83;0101000020E6100000C328081EDF445D405C7347FFCBFD4340;courier;cou_202;SANHE Hebei (三河驿);http://linkedplaces.org/places/cou_202;SANHE Hebei (三河驿);117.076118;39.982788;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_114","names":["SANHE Hebei (三河驿)"]}];;Y;MDYZK;
84;0101000020E610000001F73C7FDA3A5C40B0C8AF1F62E54140;courier;cou_635;GAOPING Shanxi (高平);http://linkedplaces.org/places/cou_635;GAOPING Shanxi (高平);112.919586;35.792057;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_1157","names":["GAOPING Shanxi (高平)"]}];;Y;MDYZK;
85;0101000020E6100000CC9717601F4A5D409E4143FF048B4140;courier;cou_203;TENGYANG Shandong (滕阳驿);http://linkedplaces.org/places/cou_203;TENGYANG Shandong (滕阳驿);117.158165;35.08609;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_115871","names":["TENGYANG Shandong (滕阳驿)"]}];;Y;MDYZK;see Teng Zhou
86;0101000020E610000012A27C410B695C40F6F065A208614140;courier;cou_115;GUANCHENGYI Henan (管城驿);http://linkedplaces.org/places/cou_115;GUANCHENGYI Henan (管城驿);113.641312;34.758076;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_116189","names":["GUANCHENGYI Henan (管城驿)"]}];;N;MDYZK;
87;0101000020E6100000E030D120052D5E403D62F4DC424F4440;courier;cou_1008;NINGYUANWEI Liaoning (宁远卫);http://linkedplaces.org/places/cou_1008;NINGYUANWEI Liaoning (宁远卫);120.703438;40.619228;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_1167","names":["NINGYUANWEI Liaoning (宁远卫)"]}];;Y;MDYZK;
88;0101000020E6100000E1421EC18D4F5E404ED4D2DC0AC54440;courier;cou_992;YIZHOUYI Liaoning (义州驿);http://linkedplaces.org/places/cou_992;YIZHOUYI Liaoning (义州驿);121.243027;41.539394;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_1168","names":["YIZHOUYI Liaoning (义州驿)"]}];;Y;MDYZK;
89;0101000020E61000005646239F57725E40A75CE15D2ECC4440;courier;cou_990;BANQIAOYI Liaoning (板桥驿);http://linkedplaces.org/places/cou_990;BANQIAOYI Liaoning (板桥驿);121.786598;41.595165;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_1169","names":["BANQIAOYI Liaoning (板桥驿)"]}];;Y;MDYZK;
987;0101000020E610000041B96DDFA39C5940D6A9F23D23094340;courier;cou_722;HUAI'ANYI Gansu (怀安驿);http://linkedplaces.org/places/cou_722;HUAI'ANYI Gansu (怀安驿);102.447502;38.071388;;;Y;MDYZK;
90;0101000020E610000042B3EBDE8A6D5E408EEA7420EBDD4340;courier;cou_970;FUZHOUYI Liaoning (复州驿);http://linkedplaces.org/places/cou_970;FUZHOUYI Liaoning (复州驿);121.711601;39.733738;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_1171","names":["FUZHOUYI Liaoning (复州驿)"]}];;Y;MDYZK;
91;0101000020E6100000419B1C3EE9045F403677F4BF5C4D4540;courier;cou_983;ANLEZHOUYI Liaoning (安乐州);http://linkedplaces.org/places/cou_983;ANLEZHOUYI Liaoning (安乐州);124.076736;42.604393;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_1175","names":["ANLEZHOUYI Liaoning (安乐州)"]}];;Y;MDYZK;
92;0101000020E61000008881AE7D01975E40AF0AD462F0324440;courier;cou_973;GAIZHOUYI Liaoning (盖州驿);http://linkedplaces.org/places/cou_973;GAIZHOUYI Liaoning (盖州驿);122.359466;40.397961;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_1177","names":["GAIZHOUYI Liaoning (盖州驿)"]}];;Y;MDYZK;
93;0101000020E6100000FEF0F3DF83A15E40C7A0134207794440;courier;cou_985;NIUZHUANGYI Liaoning (牛庄驿);http://linkedplaces.org/places/cou_985;NIUZHUANGYI Liaoning (牛庄驿);122.523674;40.945534;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_1178","names":["NIUZHUANGYI Liaoning (牛庄驿)"]}];;Y;MDYZK;
94;0101000020E61000002DB4739A05B05E408BC058DFC06C4440;courier;cou_975;ZAICHENGYI Liaoning (在城驿);http://linkedplaces.org/places/cou_975;ZAICHENGYI Liaoning (在城驿);122.750342;40.849636;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_1179","names":["ZAICHENGYI Liaoning (在城驿)"]}];;Y;MDYZK;
95;0101000020E61000001590F63FC0CA5E4020D26F5F07A24440;courier;cou_977;LIAODONGDUSI Liaoning (辽东都司);http://linkedplaces.org/places/cou_977;LIAODONGDUSI Liaoning (辽东都司);123.167984;41.26585;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_1180","names":["LIAODONGDUSI Liaoning (辽东都司)"]}];;Y;MDYZK;
96;0101000020E610000019726C3D43F65E403B56293DD3254540;courier;cou_981;QIZHOUYI Liaoning (器州驿);http://linkedplaces.org/places/cou_981;QIZHOUYI Liaoning (器州驿);123.847854;42.295509;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_1183","names":["QIZHOUYI Liaoning (器州驿)"]}];;N;MDYZK;
97;0101000020E610000001FA7DFFE6215A40E6965643E2344040;courier;cou_479;WUPINGYI Sichuan (武平驿);http://linkedplaces.org/places/cou_479;WUPINGYI Sichuan (武平驿);104.529724;32.413155;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_1185","names":["WUPINGYI Sichuan (武平驿)"]}];;Y;MDYZK;
98;0101000020E6100000116F9D7FBBDE59400B0BEE073C4C3F40;courier;cou_472;HANSHUIYI Sichuan (寒水驿);http://linkedplaces.org/places/cou_472;HANSHUIYI Sichuan (寒水驿);103.480194;31.297791;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_1190","names":["HANSHUIYI Sichuan (寒水驿)"]}];;Y;MDYZK;
99;0101000020E61000009A5C8C81752B5A400AF7CABC550B3F40;courier;cou_481;WUCHENGYI Sichuan (五城驿);http://linkedplaces.org/places/cou_481;WUCHENGYI Sichuan (五城驿);104.679047;31.044277;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_1192","names":["WUCHENGYI Sichuan (五城驿)"]}];;Y;MDYZK;
100;0101000020E6100000815D4D9EB2315A4030849CF7FFE13F40;courier;cou_475;JIANGYOU Sichuan (江油);http://linkedplaces.org/places/cou_475;JIANGYOU Sichuan (江油);104.776527;31.882812;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_1194","names":["JIANGYOU Sichuan (江油)"]}];;Y;MDYZK;
101;0101000020E61000002B2FF99FFC2D5A40ECDB4944F8B73F40;courier;cou_477;ZHANGMING Sichuan (彰明);http://linkedplaces.org/places/cou_477;ZHANGMING Sichuan (彰明);104.718544;31.718632;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_1197","names":["ZHANGMING Sichuan (彰明)"]}];;N;PA_1903;
102;0101000020E6100000C74961DEE37D5A40DA5548F949953F40;courier;cou_486;JINPINGYI Sichuan (锦屏驿);http://linkedplaces.org/places/cou_486;JINPINGYI Sichuan (锦屏驿);105.967033;31.58316;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_1200","names":["JINPINGYI Sichuan (锦屏驿)"]}];;Y;MDYZK;
103;0101000020E61000004F3DD2E0B67B5A407C7E18213CBE3F40;courier;cou_485;CANGXI Sichuan (苍溪驿);http://linkedplaces.org/places/cou_485;CANGXI Sichuan (苍溪驿);105.933037;31.743105;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_1201","names":["CANGXI Sichuan (苍溪驿)"]}];;Y;MDYZK;
104;0101000020E61000005664744012585A402DCF83BBB33A3F40;courier;cou_821;YUNXIYI Sichuan (云谿驿);http://linkedplaces.org/places/cou_821;YUNXIYI Sichuan (云谿驿);105.376114;31.229305;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_1203","names":["YUNXIYI Sichuan (云谿驿)"]}];;Y;MDYZK;
105;0101000020E610000039807EDFBF835A40AB2688BA0F5C3F40;courier;cou_487;NANBU Sichuan (南部);http://linkedplaces.org/places/cou_487;NANBU Sichuan (南部);106.058586;31.359615;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_1204","names":["NANBU Sichuan (南部)"]}];;B;PA_1903;
106;0101000020E610000030629F008AA75940DC645419C6953D40;courier;cou_455;QINGXI Sichuan (清溪);http://linkedplaces.org/places/cou_455;QINGXI Sichuan (清溪);102.617798;29.585054;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_1210","names":["QINGXI Sichuan (清溪)"]}];;N;PA_1903;
107;0101000020E61000009E29745E63505C40B741EDB776223740;courier;cou_104;WUYANG Guangdong (五羊驿);http://linkedplaces.org/places/cou_104;WUYANG Guangdong (五羊驿);113.256065;23.134624;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_121071","names":["WUYANG Guangdong (五羊驿)"]}];;Y;MDYZK;Guangzhou
108;0101000020E610000064CA87A06A415C40BE4F55A181B83740;courier;cou_101;ANYUAN Guangdong (安远驿);http://linkedplaces.org/places/cou_101;ANYUAN Guangdong (安远驿);113.022133;23.720728;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_121079","names":["ANYUAN Guangdong (安远驿)"]}];;Y;MDYZK;
109;0101000020E610000048C5FF1D51795C40A30227DBC0F93D40;courier;cou_689;YUSHANYI Hubei (鱼山驿);http://linkedplaces.org/places/cou_689;YUSHANYI Hubei (鱼山驿);113.895576;29.975599;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_121125","names":["YUSHANYI Hubei (鱼山驿)"]}];;N;MDYZK;
110;0101000020E61000001B2C9CA4F9095C4017D522A298024040;courier;cou_81;HANJIANGYI Hubei (汉江驿);http://linkedplaces.org/places/cou_81;HANJIANGYI Hubei (汉江驿);112.155862;32.020283;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_121146","names":["HANJIANGYI Hubei (汉江驿)"]}];;N;MDYZK;Should be at Xiangyang Xian
111;0101000020E610000021CCED5EEE6E5C40BAF8DB9E20053F40;courier;cou_119;YUNMENG Hubei (云梦);http://linkedplaces.org/places/cou_119;YUNMENG Hubei (云梦);113.733299;31.020029;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_121159","names":["YUNMENG Hubei (云梦)"]}];;Y;MDYZK;
112;0101000020E610000024F0879FFF045C40C828CFBC1CEA3D40;courier;cou_80;CHANLING Hubei (孱陵驿);http://linkedplaces.org/places/cou_80;CHANLING Hubei (孱陵驿);112.078102;29.914501;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_121164","names":["CHANLING Hubei (孱陵驿)"]}];;Y;MDYZK;
113;0101000020E61000003FADA23F34E75B40C712D6C6D8353A40;courier;cou_72;LINGLING Hunan (零陵);http://linkedplaces.org/places/cou_72;LINGLING Hunan (零陵);111.612564;26.210339;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_121207","names":["LINGLING Hunan (零陵)"]}];;N;PA_1903;
114;0101000020E6100000BE310400C7F65B40094E7D2079973A40;courier;cou_79;SANWUYI Hunan (三吾驿);http://linkedplaces.org/places/cou_79;SANWUYI Hunan (三吾驿);111.855896;26.591692;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_121208","names":["SANWUYI Hunan (三吾驿)"]}];;N;MDYZK;
115;0101000020E61000005322895E46E55B4097E315889E303940;courier;cou_364;JIANGHUA Hunan (江华);http://linkedplaces.org/places/cou_364;JIANGHUA Hunan (江华);111.58242;25.189919;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_121213","names":["JIANGHUA Hunan (江华)"]}];;N;PA_1903;
116;0101000020E61000006803B001113C5D401A53B0C6D9743F40;courier;cou_197;SHUCHENG Anhui (舒城驿);http://linkedplaces.org/places/cou_197;SHUCHENG Anhui (舒城驿);116.938538;31.456448;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_121248","names":["SHUCHENG Anhui (舒城驿)"]}];;Y;MDYZK;
117;0101000020E61000008690F3FE3F465C401E5036E50A5F3D40;courier;cou_102;YUEYANG Hunan (岳阳驿);http://linkedplaces.org/places/cou_102;YUEYANG Hunan (岳阳驿);113.097656;29.37126;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_121274","names":["YUEYANG Hunan (岳阳驿)"]}];;Y;MDYZK;
118;0101000020E61000007B30293E3EEC5B4000AC8E1CE9083D40;courier;cou_74;DALONG Hunan (大龙驿);http://linkedplaces.org/places/cou_74;DALONG Hunan (大龙驿);111.691299;29.034807;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_121278","names":["DALONG Hunan (大龙驿)"]}];;Y;MDYZK;
119;0101000020E6100000D2C43BC093DE5B4096236420CFE63C40;courier;cou_70;TAOYUAN Hunan (桃源驿);http://linkedplaces.org/places/cou_70;TAOYUAN Hunan (桃源驿);111.477768;28.901598;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_121279","names":["TAOYUAN Hunan (桃源驿)"]}];;Y;MDYZK;
120;0101000020E61000000F60915F3F705B404EEFE2FDB8254340;courier;cou_762;YULINWEI Shaanxi (榆林卫);http://linkedplaces.org/places/cou_762;YULINWEI Shaanxi (榆林卫);109.753868;38.294708;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_121393","names":["YULINWEI Shaanxi (榆林卫)"]}];;Y;MDYZK;
121;0101000020E6100000F7E7A221E3785B4070B1A206D3143F40;courier;cou_773;GAOTANGYI Chongqing (高塘驿);http://linkedplaces.org/places/cou_773;GAOTANGYI Chongqing (高塘驿);109.888863;31.081345;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_1215","names":["GAOTANGYI Chongqing (高塘驿)"]}];;Y;MDYZK;
122;0101000020E610000048FB1F60AD085D40EC87D860E1DE4340;courier;cou_178;LANGXIANG Beijing (固节驿);http://linkedplaces.org/places/cou_178;LANGXIANG Beijing (固节驿);116.135582;39.741253;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_121514","names":["LANGXIANG Beijing (固节驿)"]}];;Y;MDYZK;GUJIE
123;0101000020E61000000533A6608D175D4042CEFBFF38F74340;courier;cou_188;HUITONGGUAN Beijing (会同馆);http://linkedplaces.org/places/cou_188;HUITONGGUAN Beijing (会同馆);116.368004;39.931427;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_121525","names":["HUITONGGUAN Beijing (会同馆)"]}];;N;MDYZK;
124;0101000020E610000072158BDF14AC5C408FA50F5D50AD4340;courier;cou_147;GUANGCHANG Hebei (广昌);http://linkedplaces.org/places/cou_147;GUANGCHANG Hebei (广昌);114.688774;39.354015;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_121529","names":["GUANGCHANG Hebei (广昌)"]}];;N;PA_1903;XIANGSHAN
125;0101000020E6100000DD24068195615B40BEDC2747010E3F40;courier;cou_774;YONGNINGYI Chongqing (永宁驿);http://linkedplaces.org/places/cou_774;YONGNINGYI Chongqing (永宁驿);109.52475;31.054707;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_1216","names":["YONGNINGYI Chongqing (永宁驿)"]}];;Y;MDYZK;
126;0101000020E61000009E62D520CC4A5C40DB4E5B2382F14240;courier;cou_103;TAI'AN Shanxi (太安驿);http://linkedplaces.org/places/cou_103;TAI'AN Shanxi (太安驿);113.168709;37.886784;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_121826","names":["TAI'AN Shanxi (太安驿)"]}];;Y;MDYZK;
127;0101000020E6100000E048A0C1A61E5C40F5F6E7A221DD4240;courier;cou_89;LINFENYI Shanxi (临汾驿);http://linkedplaces.org/places/cou_89;LINFENYI Shanxi (临汾驿);112.478928;37.727589;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_121831","names":["LINFENYI Shanxi (临汾驿)"]}];;Y;MDYZK;TAIYUAN
128;0101000020E6100000A9BC1DE1B4EB5B40BCCE86FC33214240;courier;cou_73;PUJIANYI Shanxi (普涧驿);http://linkedplaces.org/places/cou_73;PUJIANYI Shanxi (普涧驿);111.682915;36.259399;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_121857","names":["PUJIANYI Shanxi (普涧驿)"]}];;N;MDYZK;
129;0101000020E610000089EAAD81ADF15B40682101A3CB6B4240;courier;cou_77;RUISHI Shanxi (瑞石驿);http://linkedplaces.org/places/cou_77;RUISHI Shanxi (瑞石驿);111.776215;36.842152;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_121869","names":["RUISHI Shanxi (瑞石驿)"]}];;Y;MDYZK;
130;0101000020E610000066D993C0E6CD5B40750305DEC9AD4140;courier;cou_68;SUCHUANYI Shanxi (涑川驿);http://linkedplaces.org/places/cou_68;SUCHUANYI Shanxi (涑川驿);111.217209;35.357723;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_121876","names":["SUCHUANYI Shanxi (涑川驿)"]}];;N;MDYZK;
131;0101000020E61000001AE1ED4108B059400D39B69E21143E40;courier;cou_459;TAIPINGYI Sichuan (太平驿);http://linkedplaces.org/places/cou_459;TAIPINGYI Sichuan (太平驿);102.750504;30.078638;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_1219","names":["TAIPINGYI Sichuan (太平驿)"]}];;Y;MDYZK;
132;0101000020E610000050340F6091775C4072DC291DACA74140;courier;cou_120;XINZHONG Henan (新中驿);http://linkedplaces.org/places/cou_120;XINZHONG Henan (新中驿);113.868248;35.30994;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_121904","names":["XINZHONG Henan (新中驿)"]}];;Y;MDYZK;
133;0101000020E61000002D414640853F5C405D34643C4AA14040;courier;cou_100;ZHEYANG Henan (赭阳驿);http://linkedplaces.org/places/cou_100;ZHEYANG Henan (赭阳驿);112.992508;33.260078;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_121925","names":["ZHEYANG Henan (赭阳驿)"]}];;Y;MDYZK;
134;0101000020E6100000DFDDCA129DF05C4098FBE428402E4440;courier;cou_519;TUMUYI Hebei (土木驿);http://linkedplaces.org/places/cou_519;TUMUYI Hebei (土木驿);115.759587;40.361333;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_121942","names":["TUMUYI Hebei (土木驿)"]}];;L;MDYZK;
135;0101000020E6100000B613252191B15C4097749483D9464140;courier;cou_594;YONGQIUYI Henan (雍丘驿);http://linkedplaces.org/places/cou_594;YONGQIUYI Henan (雍丘驿);114.774483;34.553513;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_121957","names":["YONGQIUYI Henan (雍丘驿)"]}];;Y;MDYZK;
136;0101000020E6100000A359D93EE45D5C407A724D81CC144140;courier;cou_111;QINGYING Henan (清颖驿);http://linkedplaces.org/places/cou_111;QINGYING Henan (清颖驿);113.467056;34.162491;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_121963","names":["QINGYING Henan (清颖驿)"]}];;Y;MDYZK;
137;0101000020E6100000328FFCC1C0295D408881AE7D01794240;courier;cou_192;LIUPU Shandong (刘普驿);http://linkedplaces.org/places/cou_192;LIUPU Shandong (刘普驿);116.65239;36.945358;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_122011","names":["LIUPU Shandong (刘普驿)"]}];;Y;MDYZK;See Yucheng
138;0101000020E6100000766C04E2751B5D40CFBBB1A030944240;courier;cou_189;TAOYUAN Shandong (桃源驿);http://linkedplaces.org/places/cou_189;TAOYUAN Shandong (桃源驿);116.42907;37.157734;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_122014","names":["TAOYUAN Shandong (桃源驿)"]}];;Y;MDYZK;
139;0101000020E6100000CEC133A1492E5D40B41F2922C3464240;courier;cou_194;DONGBEIZHIYI Shandong (东北置驿);http://linkedplaces.org/places/cou_194;DONGBEIZHIYI Shandong (东北置驿);116.723244;36.55283;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_122016","names":["DONGBEIZHIYI Shandong (东北置驿)"]}];;Y;MDYZK;
140;0101000020E6100000EA93DC61131F5D403AE97DE36BDD4140;courier;cou_190;XINQIAO Shandong (新桥驿);http://linkedplaces.org/places/cou_190;XINQIAO Shandong (新桥驿);116.485558;35.729855;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_122087","names":["XINQIAO Shandong (新桥驿)"]}];;Y;MDYZK;
141;0101000020E6100000C367EBE060FA5B40DF18028063834240;courier;cou_78;YITANG Shanxi (义棠驿);http://linkedplaces.org/places/cou_78;YITANG Shanxi (义棠驿);111.912163;37.026474;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_122093","names":["YITANG Shanxi (义棠驿)"]}];;Y;MDYZK;JIEXIU
142;0101000020E6100000A1664815C5E759402481069B3A033F40;courier;cou_473;YONGKANGYI Sichuan (永康驿);http://linkedplaces.org/places/cou_473;YONGKANGYI Sichuan (永康驿);103.621404;31.012613;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_1223","names":["YONGKANGYI Sichuan (永康驿)"]}];;Y;MDYZK;
143;0101000020E61000002D0B26FE28C45B4077F4BF5C8BEE3940;courier;cou_67;CHENGNAN Guangxi (城南驿);http://linkedplaces.org/places/cou_67;CHENGNAN Guangxi (城南驿);111.065002;25.931814;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_122302","names":["CHENGNAN Guangxi (城南驿)"]}];;Y;MDYZK;
144;0101000020E61000001B9C887E6D3E594050AA7D3A1ECB3640;courier;cou_278;PU'ER Yunnan (普洱);http://linkedplaces.org/places/cou_278;PU'ER Yunnan (普洱);100.975433;22.79343;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_122608","names":["PU'ER Yunnan (普洱)"]}];;L;PA_1903;
145;0101000020E6100000D07F0F5EBBED5A40E9995E622CE33D40;courier;cou_1016;FENGLINGYI Chongqing (酆陵驿);http://linkedplaces.org/places/cou_1016;FENGLINGYI Chongqing (酆陵驿);107.714561;29.887396;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_12270","names":["FENGLINGYI Chongqing (酆陵驿)"]}];;L;MDYZK;
146;0101000020E6100000E2033BFE0BEB59409ACFB9DBF5A23E40;courier;cou_468;CHONGQINGZHOU Sichuan (崇庆州);http://linkedplaces.org/places/cou_468;CHONGQINGZHOU Sichuan (崇庆州);103.672607;30.636564;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_1228","names":["CHONGQINGZHOU Sichuan (崇庆州)"]}];;Y;MDYZK;
