collection;route_id;segment_id;source;target;label;geometry;timespan;duration;follows;dataset;dataid;uses;type;role;goods;dir;dist;travmode;travtime;dataqlty;src;probl
owtrad;afr_1300-1500;tmcZWEm1300a_173a;owt_3103;owt_3131;sealoc09-tmc051117_Bergen (1300-1500);[[4.128063,58.368643],[5.3247,60.3911]];1300,,,1500,;;;tmcZWEm1300a;tmcZWEm1300a_173a;trd;sl;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;King 1985:224-225;P000
owtrad;afr_1300-1500;tmcZWEm1300a_174a;owt_3131;owt_3104;Bergen_sealoc10-tmc051117 (1300-1500);[[5.3247,60.3911],[4.5096662,60.770554]];1300,,,1500,;;;tmcZWEm1300a;tmcZWEm1300a_174a;trd;sl;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;King 1985:224-225;P000
owtrad;afr_1300-1500;tmcZWEm1300a_175a;owt_3104;owt_3105;sealoc10-tmc051117_sealoc11-tmc051117 (1300-1500);[[4.5096662,60.770554],[4.975747,62.302939]];1300,,,1500,;;;tmcZWEm1300a;tmcZWEm1300a_175a;trd;sl;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;King 1985:224-225;P000
owtrad;afr_1300-1500;tmcZWEm1300a_176a;owt_3103;owt_3130;sealoc09-tmc051117_Boston (1300-1500);[[4.128063,58.368643],[-0.0167,52.9833]];1300,,,1500,;;;tmcZWEm1300a;tmcZWEm1300a_176a;trd;sl;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;King 1985:224-225;P000
owtrad;afr_1300-1500;tmcZWEm1300a_177a;owt_3103;owt_3106;sealoc08-tmc051117_sealoc12-tmc051117 (1300-1500);[[4.128063,58.368643],[6.870959,54.213367]];1300,,,1500,;;;tmcZWEm1300a;tmcZWEm1300a_177a;trd;sl;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;King 1985:224-225;P000
owtrad;afr_1300-1500;tmcZWEm1300a_178a;owt_3106;owt_2800;sealoc12-tmc051117_Hamburg (1300-1500);[[6.870959,54.213367],[10,53.55]];1300,,,1500,;;;tmcZWEm1300a;tmcZWEm1300a_178a;trd;sl;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;King 1985:224-225;P000
owtrad;afr_1300-1500;tmcZWEm1300a_179a;owt_3106;owt_3107;sealoc12-tmc051117_sealoc13-tmc051117 (1300-1500);[[6.870959,54.213367],[4.687521,53.366348]];1300,,,1500,;;;tmcZWEm1300a;tmcZWEm1300a_179a;trd;sl;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;King 1985:224-225;P000
owtrad;afr_1300-1500;tmcZWEm1300a_180a;owt_3107;owt_3108;sealoc13-tmc051117_sealoc14-tmc051117 (1300-1500);[[4.687521,53.366348],[3.716629,51.984839]];1300,,,1500,;;;tmcZWEm1300a;tmcZWEm1300a_180a;trd;sl;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;King 1985:224-225;P000
owtrad;afr_1300-1500;tmcZWEm1300a_181a;owt_3108;owt_3129;sealoc14-tmc051117_loc19-tmc051117 (1300-1500);[[3.716629,51.984839],[4.6667,51.8]];1300,,,1500,;;;tmcZWEm1300a;tmcZWEm1300a_181a;trd;sl;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;King 1985:224-225;P000
owtrad;afr_1300-1500;tmcZWEm1300a_182a;owt_3108;owt_3109;sealoc14-tmc051117_sealoc15-tmc051117 (1300-1500);[[3.716629,51.984839],[2.366947,51.397728]];1300,,,1500,;;;tmcZWEm1300a;tmcZWEm1300a_182a;trd;sl;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;King 1985:224-225;P000
owtrad;afr_1300-1500;tmcZWEm1300a_183a;owt_3109;owt_2702;sealoc15-tmc051117_Bruges (1300-1500);[[2.366947,51.397728],[3.2333,51.2167]];1300,,,1500,;;;tmcZWEm1300a;tmcZWEm1300a_183a;trd;sl;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;King 1985:224-225;P000
owtrad;afr_1300-1500;tmcZWEm1300a_184a;owt_3109;owt_1475;sealoc15-tmc051117_London (1300-1500);[[2.366947,51.397728],[-0.116667,51.5]];1300,,,1500,;;;tmcZWEm1300a;tmcZWEm1300a_184a;trd;sl;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;King 1985:224-225;P000
owtrad;afr_1300-1500;tmcZWEm1300a_185a;owt_3109;owt_3043;sealoc15-tmc051117_sealoc07-tmc051112 (1300-1500);[[2.366947,51.397728],[1.49,51]];1300,,,1500,;;;tmcZWEm1300a;tmcZWEm1300a_185a;trd;sl;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;King 1985:224-225;P000
owtrad;afr_1300-1500;tmcZWEm1300a_186a;owt_3043;owt_3042;sealoc07-tmc051112_sealoc06-tmc051112 (1300-1500);[[1.49,51],[-5.21,48.5]];1300,,,1500,;;;tmcZWEm1300a;tmcZWEm1300a_186a;trd;sl;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;King 1985:224-225;P000
owtrad;afr_1300-1500;tmcZWEm1300a_187a;owt_3042;owt_3110;sealoc06-tmc051112_sealoc16-tmc051117 (1300-1500);[[-5.21,48.5],[-1.906305,45.670679]];1300,,,1500,;;;tmcZWEm1300a;tmcZWEm1300a_187a;trd;sl;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;King 1985:224-225;P000
owtrad;afr_1300-1500;tmcZWEm1300a_188a;owt_3110;owt_3111;sealoc16-tmc051117_sealoc17-tmc051117 (1300-1500);[[-1.906305,45.670679],[-1.083441,45.554611]];1300,,,1500,;;;tmcZWEm1300a;tmcZWEm1300a_188a;trd;sl;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;King 1985:224-225;P000
owtrad;afr_1300-1500;tmcZWEm1300a_189a;owt_408;owt_3111;frk02-tmc051117_sealoc17-tmc051117 (1300-1500);[[-0.566667,44.833332],[-1.083441,45.554611]];1300,,,1500,;;;tmcZWEm1300a;tmcZWEm1300a_189a;trd;sl;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;King 1985:224-225;P000
owtrad;afr_1300-1500;tmcZWEm1300a_190a;owt_3111;owt_3112;sealoc17-tmc051117_sealoc18-tmc051117 (1300-1500);[[-1.083441,45.554611],[-2.500601,43.906427]];1300,,,1500,;;;tmcZWEm1300a;tmcZWEm1300a_190a;trd;sl;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;King 1985:224-225;P000
owtrad;afr_1300-1500;tmcZWEm1300a_191a;owt_3112;owt_3041;sealoc18-tmc051117_sealoc05-tmc051112 (1300-1500);[[-2.500601,43.906427],[-9.52,43.69]];1300,,,1500,;;;tmcZWEm1300a;tmcZWEm1300a_191a;trd;sl;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;King 1985:224-225;P000
owtrad;afr_1300-1500;tmcZWEm1300a_192a;owt_3041;owt_3049;sealoc05-tmc051112_sealoc04-tmc051112 (1300-1500);[[-9.52,43.69],[-9.9,38.9]];1300,,,1500,;;;tmcZWEm1300a;tmcZWEm1300a_192a;trd;sl;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;King 1985:224-225;P000
owtrad;afr_1300-1500;tmcZWEm1300a_193a;owt_3049;owt_2705;sealoc04-tmc051112_loc04-tmc051117 (1300-1500);[[-9.9,38.9],[-9.1333,38.7167]];1300,,,1500,;;;tmcZWEm1300a;tmcZWEm1300a_193a;trd;sl;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;King 1985:224-225;P000
owtrad;afr_1300-1500;tmcZWEm1300a_194a;owt_2705;owt_3040;loc04-tmc051117_sealoc03-tmc051112 (1300-1500);[[-9.1333,38.7167],[-9.24,36.57]];1300,,,1500,;;;tmcZWEm1300a;tmcZWEm1300a_194a;trd;sl;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;King 1985:224-225;P000
owtrad;afr_1300-1500;tmcZWEm1300a_195a;owt_3040;owt_3039;sealoc03-tmc051112_sealoc02-tmc051112 (1300-1500);[[-9.24,36.57],[-5.53,35.95]];1300,,,1500,;;;tmcZWEm1300a;tmcZWEm1300a_195a;trd;sl;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;King 1985:224-225;P000
owtrad;afr_1300-1500;tmcZWEm1300a_196a;owt_3039;owt_2756;sealoc02-tmc051112_loc05-tmc051117 (1300-1500);[[-5.53,35.95],[-2.45,36.8333]];1300,,,1500,;;;tmcZWEm1300a;tmcZWEm1300a_196a;trd;sl;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;King 1985:224-225;P001
owtrad;afr_1300-1500;tmcZWEm1300a_197a;owt_2756;owt_3047;loc05-tmc051117_sealoc01-tmc051112 (1300-1500);[[-2.45,36.8333],[-1.66,36.5]];1300,,,1500,;;;tmcZWEm1300a;tmcZWEm1300a_197a;trd;sl;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;King 1985:224-225;P001
owtrad;afr_1300-1500;tmcZWEm1300a_198a;owt_3047;owt_2709;sealoc01-tmc051112_Majorca (1300-1500);[[-1.66,36.5],[2.65,39.5667]];1300,,,1500,;;;tmcZWEm1300a;tmcZWEm1300a_198a;trd;sl;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;King 1985:224-225;P000
owtrad;afr_1300-1500;tmcZWEm1300a_199a;owt_2709;owt_3116;Majorca_sealoc22-tmc051117 (1300-1500);[[2.65,39.5667],[8.790987,38.706531]];1300,,,1500,;;;tmcZWEm1300a;tmcZWEm1300a_199a;trd;sl;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;King 1985:224-225;P000
owtrad;afr_1300-1500;tmcZWEm1300a_200a;owt_3116;owt_2721;sealoc22-tmc051117_Naples (1300-1500);[[8.790987,38.706531],[14.25,40.8333]];1300,,,1500,;;;tmcZWEm1300a;tmcZWEm1300a_200a;trd;sl;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;King 1985:224-225;P000
owtrad;afr_1300-1500;tmcZWEm1300a_201a;owt_3039;owt_3113;sealoc02-tmc051112_sealoc19-tmc051117 (1300-1500);[[-5.53,35.95],[-1.437725,35.605037]];1300,,,1500,;;;tmcZWEm1300a;tmcZWEm1300a_201a;trd;sl;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;King 1985:224-225;P000
owtrad;afr_1300-1500;tmcZWEm1300a_202a;owt_3113;owt_3114;sealoc19-tmc051117_sealoc20-tmc051117 (1300-1500);[[-1.437725,35.605037],[2.893763,37.197651]];1300,,,1500,;;;tmcZWEm1300a;tmcZWEm1300a_202a;trd;sl;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;King 1985:224-225;P000
owtrad;afr_1300-1500;tmcZWEm1300a_203a;owt_3114;owt_3115;sealoc20-tmc051117_sealoc21-tmc051117 (1300-1500);[[2.893763,37.197651],[10.23476,37.431579]];1300,,,1500,;;;tmcZWEm1300a;tmcZWEm1300a_203a;trd;sl;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;King 1985:224-225;P000
owtrad;afr_1300-1500;tmcZWEm1300a_204a;owt_3115;owt_868;sealoc21-tmc051117_loc94-tmc051117 (1300-1500);[[10.23476,37.431579],[10.217,36.833]];1300,,,1500,;;;tmcZWEm1300a;tmcZWEm1300a_204a;trd;sl;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;King 1985:224-225;P000
owtrad;afr_1300-1500;tmcZWEm1300a_205a;owt_3115;owt_3050;sealoc21-tmc051117_sealoc11-tmc051112 (1300-1500);[[10.23476,37.431579],[11.22,37.14]];1300,,,1500,;;;tmcZWEm1300a;tmcZWEm1300a_205a;trd;sl;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;King 1985:224-225;P000
owtrad;afr_1300-1500;tmcZWEm1300a_206a;owt_3115;owt_3118;sealoc21-tmc051117_sealoc24-tmc051117 (1300-1500);[[10.23476,37.431579],[9.705283,42.885019]];1300,,,1500,;;;tmcZWEm1300a;tmcZWEm1300a_206a;trd;sl;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;King 1985:224-225;P000
owtrad;afr_1300-1500;tmcZWEm1300a_207a;owt_3118;owt_2718;sealoc24-tmc051117_Genoa (1300-1500);[[9.705283,42.885019],[8.95,44.4167]];1300,,,1500,;;;tmcZWEm1300a;tmcZWEm1300a_207a;trd;sl;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;King 1985:224-225;P000
owtrad;afr_1300-1500;tmcZWEm1300a_208a;owt_2718;owt_3117;Genoa_sealoc23-tmc051117 (1300-1500);[[8.95,44.4167],[7.396675,43.359498]];1300,,,1500,;;;tmcZWEm1300a;tmcZWEm1300a_208a;trd;sl;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;King 1985:224-225;P000
owtrad;afr_1300-1500;tmcZWEm1300a_209a;owt_3117;owt_3048;sealoc23-tmc051117_sealoc09-tmc051112 (1300-1500);[[7.396675,43.359498],[6.09,42.67]];1300,,,1500,;;;tmcZWEm1300a;tmcZWEm1300a_209a;trd;sl;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;King 1985:224-225;P000
owtrad;afr_1300-1500;tmcZWEm1300a_210a;owt_3048;owt_97;sealoc09-tmc051112_Marseilles (1300-1500);[[6.09,42.67],[5.4,43.299999]];1300,,,1500,;;;tmcZWEm1300a;tmcZWEm1300a_210a;trd;sl;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;King 1985:224-225;P000
owtrad;afr_1300-1500;tmcZWEm1300a_211a;owt_97;owt_3046;Marseilles_sealoc10-tmc051112 (1300-1500);[[5.4,43.299999],[3.74,41.83]];1300,,,1500,;;;tmcZWEm1300a;tmcZWEm1300a_211a;trd;sl;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;King 1985:224-225;P000
owtrad;afr_1300-1500;tmcZWEm1300a_212a;owt_3046;owt_389;sealoc10-tmc051112_Barcelona (1300-1500);[[3.74,41.83],[2.183333,41.383331]];1300,,,1500,;;;tmcZWEm1300a;tmcZWEm1300a_212a;trd;sl;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;King 1985:224-225;P000
owtrad;afr_1300-1500;tmcZWEm1300a_213a;owt_389;owt_2707;Barcelona_Valencia (1300-1500);[[2.183333,41.383331],[-0.3667,39.4667]];1300,,,1500,;;;tmcZWEm1300a;tmcZWEm1300a_213a;trd;sl;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;King 1985:224-225;P000
owtrad;afr_1300-1500;tmcZWEm1300a_214a;owt_2718;owt_3056;Genoa_sealoc17-tmc051112 (1300-1500);[[8.95,44.4167],[10.45,42.884]];1300,,,1500,;;;tmcZWEm1300a;tmcZWEm1300a_214a;trd;sl;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;King 1985:224-225;P000
owtrad;afr_1300-1500;tmcZWEm1300a_215a;owt_3056;owt_3045;sealoc17-tmc051112_sealoc08-tmc051112 (1300-1500);[[10.45,42.884],[12.69,41.0955]];1300,,,1500,;;;tmcZWEm1300a;tmcZWEm1300a_215a;trd;sl;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;King 1985:224-225;P000
owtrad;afr_1300-1500;tmcZWEm1300a_216a;owt_3045;owt_2182;sealoc08-tmc051112_loc100-tmc051117 (1300-1500);[[12.69,41.0955],[15.5667,38.1833]];1300,,,1500,;;;tmcZWEm1300a;tmcZWEm1300a_216a;trd;sl;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;King 1985:224-225;P000
owtrad;afr_1300-1500;tmcZWEm1300a_217a;owt_2182;owt_928;loc100-tmc051117_loc101-tmc051117 (1300-1500);[[15.5667,38.1833],[15.3,37.067]];1300,,,1500,;;;tmcZWEm1300a;tmcZWEm1300a_217a;trd;sl;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;King 1985:224-225;P000
owtrad;afr_1300-1500;tmcZWEm1300a_218a;owt_2721;owt_2182;Naples_loc100-tmc051117 (1300-1500);[[14.25,40.8333],[15.5667,38.1833]];1300,,,1500,;;;tmcZWEm1300a;tmcZWEm1300a_218a;trd;sl;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;King 1985:224-225;P000
owtrad;afr_1300-1500;tmcZWEm1300a_219a;owt_2182;owt_3000;loc100-tmc051117_sealoc35-tmc051117 (1300-1500);[[15.5667,38.1833],[16.082229,37.636332]];1300,,,1500,;;;tmcZWEm1300a;tmcZWEm1300a_219a;trd;sl;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;King 1985:224-225;P000
owtrad;afr_1300-1500;tmcZWEm1300a_220a;owt_3000;owt_3122;sealoc35-tmc051117_sealoc28-tmc051117 (1300-1500);[[16.082229,37.636332],[21.042591,36.431587]];1300,,,1500,;;;tmcZWEm1300a;tmcZWEm1300a_220a;trd;sl;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;King 1985:224-225;P000
owtrad;afr_1300-1500;tmcZWEm1300a_221a;owt_774;owt_3119;Tripolis_sealoc25-tmc051117 (1300-1500);[[13.18,32.892502],[15.722599,36.430047]];1300,,,1500,;;;tmcZWEm1300a;tmcZWEm1300a_221a;trd;sl;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;King 1985:224-225;P000
owtrad;afr_1300-1500;tmcZWEm1300a_222a;owt_3119;owt_3050;sealoc25-tmc051117_sealoc11-tmc051112 (1300-1500);[[15.722599,36.430047],[11.22,37.14]];1300,,,1500,;;;tmcZWEm1300a;tmcZWEm1300a_222a;trd;sl;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;King 1985:224-225;P000
owtrad;afr_1300-1500;tmcZWEm1300a_223a;owt_3119;owt_3120;sealoc25-tmc051117_sealoc26-tmc051117 (1300-1500);[[15.722599,36.430047],[18.687895,40.431863]];1300,,,1500,;;;tmcZWEm1300a;tmcZWEm1300a_223a;trd;sl;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;King 1985:224-225;P000
owtrad;afr_1300-1500;tmcZWEm1300a_224a;owt_3120;owt_3121;sealoc26-tmc051117_sealoc27-tmc051117 (1300-1500);[[18.687895,40.431863],[16.288231,41.956467]];1300,,,1500,;;;tmcZWEm1300a;tmcZWEm1300a_224a;trd;sl;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;King 1985:224-225;P001
owtrad;afr_1300-1500;tmcZWEm1300a_225a;owt_3121;owt_323;sealoc27-tmc051117_Venice (1300-1500);[[16.288231,41.956467],[12.326667,45.43861]];1300,,,1500,;;;tmcZWEm1300a;tmcZWEm1300a_225a;trd;sl;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;King 1985:224-225;P000
owtrad;afr_1300-1500;tmcZWEm1300a_226a;owt_928;owt_951;loc101-tmc051117_loc102-tmc051117 (1300-1500);[[15.3,37.067],[19.919722,39.619999]];1300,,,1500,;;;tmcZWEm1300a;tmcZWEm1300a_226a;trd;sl;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;King 1985:224-225;P000
owtrad;afr_1300-1500;tmcZWEm1300a_227a;owt_951;owt_2551;loc102-tmc051117_sealoc06-tmc050503 (1300-1500);[[19.919722,39.619999],[19.961487,39.82168]];1300,,,1500,;;;tmcZWEm1300a;tmcZWEm1300a_227a;trd;sl;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;King 1985:224-225;P000
owtrad;afr_1300-1500;tmcZWEm1300a_228a;owt_2551;owt_2535;sealoc06-tmc050503_sealoc05-tmc050503 (1300-1500);[[19.961487,39.82168],[19.2158,40.4329]];1300,,,1500,;;;tmcZWEm1300a;tmcZWEm1300a_228a;trd;sl;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;King 1985:224-225;P000
owtrad;afr_1300-1500;tmcZWEm1300a_229a;owt_2535;owt_2550;sealoc05-tmc050503_sealoc04-tmc050503 (1300-1500);[[19.2158,40.4329],[19.24073043,40.63075]];1300,,,1500,;;;tmcZWEm1300a;tmcZWEm1300a_229a;trd;sl;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;King 1985:224-225;P000
owtrad;afr_1300-1500;tmcZWEm1300a_230a;owt_2550;owt_920;sealoc04-tmc050503_loc52-tmc051117 (1300-1500);[[19.24073043,40.63075],[18.088612,42.650555]];1300,,,1500,;;;tmcZWEm1300a;tmcZWEm1300a_230a;trd;sl;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;King 1985:224-225;P000
owtrad;afr_1300-1500;tmcZWEm1300a_231a;owt_920;owt_2534;loc52-tmc051117_sealoc03-tmc050503 (1300-1500);[[18.088612,42.650555],[16.94301711,42.89502219]];1300,,,1500,;;;tmcZWEm1300a;tmcZWEm1300a_231a;trd;sl;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;King 1985:224-225;P000
owtrad;afr_1300-1500;tmcZWEm1300a_232a;owt_2534;owt_2533;sealoc03-tmc050503_sealoc02-tmc050503 (1300-1500);[[16.94301711,42.89502219],[15.9879,43.3766]];1300,,,1500,;;;tmcZWEm1300a;tmcZWEm1300a_232a;trd;sl;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;King 1985:224-225;P000
owtrad;afr_1300-1500;tmcZWEm1300a_233a;owt_2533;owt_2532;sealoc02-tmc050503_sealoc01-tmc050503 (1300-1500);[[15.9879,43.3766],[14.9918,44.0957]];1300,,,1500,;;;tmcZWEm1300a;tmcZWEm1300a_233a;trd;sl;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;King 1985:224-225;P000
owtrad;afr_1300-1500;tmcZWEm1300a_234a;owt_2532;owt_323;sealoc01-tmc050503_Venice (1300-1500);[[14.9918,44.0957],[12.326667,45.43861]];1300,,,1500,;;;tmcZWEm1300a;tmcZWEm1300a_234a;trd;sl;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;King 1985:224-225;P000
owtrad;afr_1300-1500;tmcZWEm1300a_235a;owt_3120;owt_2537;sealoc26-tmc051117_sealoc09-tmc050503 (1300-1500);[[18.687895,40.431863],[20.2129,38.036]];1300,,,1500,;;;tmcZWEm1300a;tmcZWEm1300a_235a;trd;sl;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;King 1985:224-225;P000
owtrad;afr_1300-1500;tmcZWEm1300a_236a;owt_2537;owt_3122;sealoc09-tmc050503_sealoc28-tmc051117 (1300-1500);[[20.2129,38.036],[21.042591,36.431587]];1300,,,1500,;;;tmcZWEm1300a;tmcZWEm1300a_236a;trd;sl;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;King 1985:224-225;P000
owtrad;afr_1300-1500;tmcZWEm1300a_237a;owt_3122;owt_3123;sealoc28-tmc051117_sealoc29-tmc051117 (1300-1500);[[21.042591,36.431587],[23.034271,36.067403]];1300,,,1500,;;;tmcZWEm1300a;tmcZWEm1300a_237a;trd;sl;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;King 1985:224-225;P000
owtrad;afr_1300-1500;tmcZWEm1300a_238a;owt_3123;owt_3075;sealoc29-tmc051117_loc106-tmc051117 (1300-1500);[[23.034271,36.067403],[23.6569,35.4939]];1300,,,1500,;;;tmcZWEm1300a;tmcZWEm1300a_238a;trd;sl;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;King 1985:224-225;P000
owtrad;afr_1300-1500;tmcZWEm1300a_239a;owt_3122;owt_2439;sealoc28-tmc051117_sealoc01-tmc050418 (1300-1500);[[21.042591,36.431587],[25.69548,33.78335]];1300,,,1500,;;;tmcZWEm1300a;tmcZWEm1300a_239a;trd;sl;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;King 1985:224-225;P000
owtrad;afr_1300-1500;tmcZWEm1300a_240a;owt_2439;owt_114;sealoc01-tmc050418_Alexandria (1300-1500);[[25.69548,33.78335],[29.9,31.2]];1300,,,1500,;;;tmcZWEm1300a;tmcZWEm1300a_240a;trd;sl;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;King 1985:224-225;P000
owtrad;afr_1300-1500;tmcZWEm1300a_241a;owt_3123;owt_2540;sealoc29-tmc051117_sealoc12-tmc050503 (1300-1500);[[23.034271,36.067403],[24.3885,37.4871]];1300,,,1500,;;;tmcZWEm1300a;tmcZWEm1300a_241a;trd;sl;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;King 1985:224-225;P000
owtrad;afr_1300-1500;tmcZWEm1300a_242a;owt_2540;owt_2541;sealoc12-tmc050503_sealoc13-tmc050503 (1300-1500);[[24.3885,37.4871],[24.9812,37.6877]];1300,,,1500,;;;tmcZWEm1300a;tmcZWEm1300a_242a;trd;sl;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;King 1985:224-225;P000
owtrad;afr_1300-1500;tmcZWEm1300a_243a;owt_2541;owt_2543;sealoc13-tmc050503_sealoc15-tmc050503 (1300-1500);[[24.9812,37.6877],[25.7275,39.1672]];1300,,,1500,;;;tmcZWEm1300a;tmcZWEm1300a_243a;trd;sl;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;King 1985:224-225;P000
owtrad;afr_1300-1500;tmcZWEm1300a_244a;owt_2543;owt_2544;sealoc15-tmc050503_sealoc16-tmc050503 (1300-1500);[[25.7275,39.1672],[26.333602,40.185728]];1300,,,1500,;;;tmcZWEm1300a;tmcZWEm1300a_244a;trd;sl;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;King 1985:224-225;P000
owtrad;afr_1300-1500;tmcZWEm1300a_245a;owt_2544;owt_71;sealoc16-tmc050503_Constantinople (1300-1500);[[26.333602,40.185728],[28.966667,41.016666]];1300,,,1500,;;;tmcZWEm1300a;tmcZWEm1300a_245a;trd;sl;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;King 1985:224-225;P000
owtrad;afr_1300-1500;tmcZWEm1300a_246a;owt_71;owt_2455;Constantinople_sealoc03-tmc050418 (1300-1500);[[28.966667,41.016666],[31.723,42.1649]];1300,,,1500,;;;tmcZWEm1300a;tmcZWEm1300a_246a;trd;sl;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;King 1985:224-225;P000
owtrad;afr_1300-1500;tmcZWEm1300a_247a;owt_2455;owt_241;sealoc03-tmc050418_loc103-tmc051117 (1300-1500);[[31.723,42.1649],[35.383331,45.033333]];1300,,,1500,;;;tmcZWEm1300a;tmcZWEm1300a_247a;trd;sl;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;King 1985:224-225;P000
owtrad;afr_1300-1500;tmcZWEm1300a_248a;owt_241;owt_3054;loc103-tmc051117_sealoc15-tmc051112 (1300-1500);[[35.383331,45.033333],[36.5,45.2435]];1300,,,1500,;;;tmcZWEm1300a;tmcZWEm1300a_248a;trd;sl;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;King 1985:224-225;P000
owtrad;afr_1300-1500;tmcZWEm1300a_249a;owt_3054;owt_3125;sealoc15-tmc051112_sealoc31-tmc051117 (1300-1500);[[36.5,45.2435],[37.088559,46.552803]];1300,,,1500,;;;tmcZWEm1300a;tmcZWEm1300a_249a;trd;sl;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;King 1985:224-225;P000
