collection;place_id;toponym;gazetteer_uri;gazetteer_label;lng;lat;exact_matches;close_matches;status;source;comment
courier;cou_613;KANGJIAHUIYI Shanxi (康家会驿);http://linkedplaces.org/places/cou_613;KANGJIAHUIYI Shanxi (康家会驿);112.187622;38.316681;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_147310","names":["KANGJIAHUIYI Shanxi (康家会驿)"]}];;Y;MDYZK;
courier;cou_604;GUANGWUYI Shanxi (广武驿);http://linkedplaces.org/places/cou_604;GUANGWUYI Shanxi (广武驿);112.785454;39.201519;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_147326","names":["GUANGWUYI Shanxi (广武驿)"]}];;Y;MDYZK;
courier;cou_93;YUANPING Shanxi (原平驿);http://linkedplaces.org/places/cou_93;YUANPING Shanxi (原平驿);112.712097;38.726601;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_147392","names":["YUANPING Shanxi (原平驿)"]}];;Y;MDYZK;See Yuanping Zhen
courier;cou_602;SHAJIANYI Shanxi (砂涧驿);http://linkedplaces.org/places/cou_602;SHAJIANYI Shanxi (砂涧驿);113.544609;39.27515;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_147443","names":["SHAJIANYI Shanxi (砂涧驿)"]}];;N;MDYZK;
courier;cou_625;RENYI Shanxi (仁义驿);http://linkedplaces.org/places/cou_625;RENYI Shanxi (仁义驿);111.766853;36.745735;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_147932","names":["RENYI Shanxi (仁义驿)"]}];;Y;MDYZK;
courier;cou_69;MENGCHENGYI Shanxi (蒙城驿);http://linkedplaces.org/places/cou_69;MENGCHENGYI Shanxi (蒙城驿);111.449478;35.792095;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_148126","names":["MENGCHENGYI Shanxi (蒙城驿)"]}];;Y;MDYZK;
courier;cou_599;SHILIUGUYI Henan (石榴固驿);http://linkedplaces.org/places/cou_599;SHILIUGUYI Henan (石榴固驿);115.858717;34.235128;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_148452","names":["SHILIUGUYI Henan (石榴固驿)"]}];;Y;MDYZK;
courier;cou_600;HUITINGYI Henan (会亭驿);http://linkedplaces.org/places/cou_600;HUITINGYI Henan (会亭驿);116.068848;34.097176;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_148593","names":["HUITINGYI Henan (会亭驿)"]}];;Y;MDYZK;
courier;cou_538;DAOKOUZHEN Henan (道口镇);http://linkedplaces.org/places/cou_538;DAOKOUZHEN Henan (道口镇);114.510803;35.581505;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_149006","names":["DAOKOUZHEN Henan (道口镇)"]}];;Y;MDYZK;
courier;cou_548;WANSHANYI Henan (万善驿);http://linkedplaces.org/places/cou_548;WANSHANYI Henan (万善驿);112.961137;35.176489;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_149079","names":["WANSHANYI Henan (万善驿)"]}];;Y;MDYZK;
courier;cou_549;NINGGUOYI Henan (宁郭驿);http://linkedplaces.org/places/cou_549;NINGGUOYI Henan (宁郭驿);113.203026;35.149693;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_149132","names":["NINGGUOYI Henan (宁郭驿)"]}];;Y;MDYZK;
courier;cou_92;BOWANG Henan (博望驿);http://linkedplaces.org/places/cou_92;BOWANG Henan (博望驿);112.7118;33.164291;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_149544","names":["BOWANG Henan (博望驿)"]}];;Y;MDYZK;Should be at Bowang
courier;cou_588;SHAWO Henan (沙窝);http://linkedplaces.org/places/cou_588;SHAWO Henan (沙窝);115.125107;31.697765;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_150011","names":["SHAWO Henan (沙窝)"]}];;L;PA_1903;
courier;cou_733;JIAYUGUANYI Gansu (嘉峪关驿);http://linkedplaces.org/places/cou_733;JIAYUGUANYI Gansu (嘉峪关驿);98.219729;39.811253;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_150549","names":["JIAYUGUANYI Gansu (嘉峪关驿)"]}];;Y;MDYZK;
courier;cou_731;ZHENYUANYI Gansu (镇远驿);http://linkedplaces.org/places/cou_731;ZHENYUANYI Gansu (镇远驿);99.527245;39.759588;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_150615","names":["ZHENYUANYI Gansu (镇远驿)"]}];;Y;MDYZK;
courier;cou_726;SHIXIAKOUYI Gansu (石峡口驿);http://linkedplaces.org/places/cou_726;SHIXIAKOUYI Gansu (石峡口驿);101.41075;38.507881;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_150665","names":["SHIXIAKOUYI Gansu (石峡口驿)"]}];;Y;MDYZK;
courier;cou_719;JINGBIANYI Gansu (靖边驿);http://linkedplaces.org/places/cou_719;JINGBIANYI Gansu (靖边驿);102.833061;37.669163;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_150703","names":["JINGBIANYI Gansu (靖边驿)"]}];;Y;MDYZK;
courier;cou_720;DAHEYI Gansu (大河驿);http://linkedplaces.org/places/cou_720;DAHEYI Gansu (大河驿);102.74625;37.85009;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_150704","names":["DAHEYI Gansu (大河驿)"]}];;Y;MDYZK;
courier;cou_725;SHUIQUAN'ERYI Gansu (水泉儿驿);http://linkedplaces.org/places/cou_725;SHUIQUAN'ERYI Gansu (水泉儿驿);101.650087;38.374939;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_150735","names":["SHUIQUAN'ERYI Gansu (水泉儿驿)"]}];;Y;MDYZK;
courier;cou_717;HEISONGLINYI Gansu (黑松林驿);http://linkedplaces.org/places/cou_717;HEISONGLINYI Gansu (黑松林驿);102.903183;37.356186;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_150770","names":["HEISONGLINYI Gansu (黑松林驿)"]}];;Y;MDYZK;
courier;cou_710;SHAJING'ERYI Gansu (沙井儿驿);http://linkedplaces.org/places/cou_710;SHAJING'ERYI Gansu (沙井儿驿);103.617769;36.153359;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_150804","names":["SHAJING'ERYI Gansu (沙井儿驿)"]}];;Y;MDYZK;
courier;cou_709;DINGYUANYI Gansu (定远驿);http://linkedplaces.org/places/cou_709;DINGYUANYI Gansu (定远驿);104.003593;35.974228;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_150864","names":["DINGYUANYI Gansu (定远驿)"]}];;Y;MDYZK;
courier;cou_808;TONG'ANYI Gansu (通安驿);http://linkedplaces.org/places/cou_808;TONG'ANYI Gansu (通安驿);104.677536;35.300167;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_151150","names":["TONG'ANYI Gansu (通安驿)"]}];;Y;MDYZK;
courier;cou_804;SANCHAYI Gansu (三岔驿);http://linkedplaces.org/places/cou_804;SANCHAYI Gansu (三岔驿);104.328697;34.879307;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_151174","names":["SANCHAYI Gansu (三岔驿)"]}];;Y;MDYZK;
courier;cou_807;XIGONGYI Gansu (西巩驿);http://linkedplaces.org/places/cou_807;XIGONGYI Gansu (西巩驿);104.846504;35.658009;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_151222","names":["XIGONGYI Gansu (西巩驿)"]}];;Y;MDYZK;
courier;cou_803;JIUDIANYI Gansu (酒店子驿);http://linkedplaces.org/places/cou_803;JIUDIANYI Gansu (酒店子驿);104.148955;34.701915;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_151271","names":["JIUDIANYI Gansu (酒店子驿)"]}];;Y;MDYZK;
courier;cou_806;QINGJIAYI Gansu (青家驿);http://linkedplaces.org/places/cou_806;QINGJIAYI Gansu (青家驿);105.434918;35.70248;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_151310","names":["QINGJIAYI Gansu (青家驿)"]}];;Y;MDYZK;
courier;cou_799;SHAZEIQIAOYI Gansu (杀贼桥驿);http://linkedplaces.org/places/cou_799;SHAZEIQIAOYI Gansu (杀贼桥驿);104.498474;33.692791;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_151757","names":["SHAZEIQIAOYI Gansu (杀贼桥驿)"]}];;N;MDYZK;
courier;cou_751;HUACHIYI Gansu (华池驿);http://linkedplaces.org/places/cou_751;HUACHIYI Gansu (华池驿);108.019012;35.817829;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_152013","names":["HUACHIYI Gansu (华池驿)"]}];;Y;MDYZK;
courier;cou_748;SHAOZHUANGYI Gansu (邵庄驿);http://linkedplaces.org/places/cou_748;SHAOZHUANGYI Gansu (邵庄驿);108.677402;36.120259;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_152025","names":["SHAOZHUANGYI Gansu (邵庄驿)"]}];;Y;MDYZK;
courier;cou_749;SONGZHUANGYI Gansu (宋庄驿);http://linkedplaces.org/places/cou_749;SONGZHUANGYI Gansu (宋庄驿);108.327068;36.082017;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_152028","names":["SONGZHUANGYI Gansu (宋庄驿)"]}];;Y;MDYZK;
courier;cou_754;QUZIYI Gansu (曲子驿);http://linkedplaces.org/places/cou_754;QUZIYI Gansu (曲子驿);107.519165;36.293037;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_152036","names":["QUZIYI Gansu (曲子驿)"]}];;Y;MDYZK;
courier;cou_711;KUSHUIWANYI Gansu (苦水湾驿);http://linkedplaces.org/places/cou_711;KUSHUIWANYI Gansu (苦水湾驿);103.424869;36.251988;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_152531","names":["KUSHUIWANYI Gansu (苦水湾驿)"]}];;N;MDYZK;
courier;cou_712;HONGCHENGZIYI Gansu (红城子驿);http://linkedplaces.org/places/cou_712;HONGCHENGZIYI Gansu (红城子驿);103.387032;36.469891;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_152536","names":["HONGCHENGZIYI Gansu (红城子驿)"]}];;Y;MDYZK;
courier;cou_715;CHAKOUYI Gansu (岔口驿);http://linkedplaces.org/places/cou_715;CHAKOUYI Gansu (岔口驿);103.079232;37.023572;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_152541","names":["CHAKOUYI Gansu (岔口驿)"]}];;Y;MDYZK;
courier;cou_716;ZHENGUANGYI Gansu (镇光驿);http://linkedplaces.org/places/cou_716;ZHENGUANGYI Gansu (镇光驿);102.855464;37.160751;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_152542","names":["ZHENGUANGYI Gansu (镇光驿)"]}];;Y;MDYZK;
courier;cou_756;WEIZHOUSUO Ningxia (韦州所);http://linkedplaces.org/places/cou_756;WEIZHOUSUO Ningxia (韦州所);106.478569;37.278038;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_152667","names":["WEIZHOUSUO Ningxia (韦州所)"]}];;N;MDYZK;
courier;cou_319;HENGTANGYI Guangxi (横塘驿);http://linkedplaces.org/places/cou_319;HENGTANGYI Guangxi (横塘驿);109.736626;24.485367;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_153503","names":["HENGTANGYI Guangxi (横塘驿)"]}];;N;MDYZK;
courier;cou_322;RONG’AN Guangxi (融安);http://linkedplaces.org/places/cou_322;RONG’AN Guangxi (融安);109.388168;25.217857;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_153924","names":["RONG’AN Guangxi (融安)"]}];;L;PA_1903;
courier;cou_497;FENSHUIYI Hebei (汾水驿);http://linkedplaces.org/places/cou_497;FENSHUIYI Hebei (汾水驿);116.008331;39.110516;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_15477","names":["FENSHUIYI Hebei (汾水驿)"]}];;Y;MDYZK;
courier;cou_288;HEQING Yunnan (鹤庆);http://linkedplaces.org/places/cou_288;HEQING Yunnan (鹤庆);100.179276;26.559418;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_1548","names":["HEQING Yunnan (鹤庆)"]}];;B;PA_1903;
courier;cou_338;BITANYI Guangxi (碧潭驿);http://linkedplaces.org/places/cou_338;BITANYI Guangxi (碧潭驿);110.21003;23.600267;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_154983","names":["BITANYI Guangxi (碧潭驿)"]}];;N;MDYZK;
courier;cou_336;DANZHU Guangxi (丹竹);http://linkedplaces.org/places/cou_336;DANZHU Guangxi (丹竹);110.524315;23.476589;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_155006","names":["DANZHU Guangxi (丹竹)"]}];;N;PA_1903;
courier;cou_334;BAIMAXU Guangxi (白马);http://linkedplaces.org/places/cou_334;BAIMAXU Guangxi (白马);110.588886;23.465922;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_155007","names":["BAIMAXU Guangxi (白马)"]}];;P;PA_1903;
courier;cou_266;XUANWEI Yunnan (宣威);http://linkedplaces.org/places/cou_266;XUANWEI Yunnan (宣威);104.106407;26.218842;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_1551","names":["XUANWEI Yunnan (宣威)"]}];;B;PA_1903;
courier;cou_305;NANXIANG Guangxi (南乡);http://linkedplaces.org/places/cou_305;NANXIANG Guangxi (南乡);109.147782;22.614111;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_155182","names":["NANXIANG Guangxi (南乡)"]}];;N;PA_1903;
courier;cou_291;YONGPING Yunnan (永平);http://linkedplaces.org/places/cou_291;YONGPING Yunnan (永平);99.519341;25.463171;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_1552","names":["YONGPING Yunnan (永平)"]}];;Y;MDYZK;
courier;cou_390;JIAOYIXU Guangxi (校椅);http://linkedplaces.org/places/cou_390;JIAOYIXU Guangxi (校椅);109.239464;22.835493;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_155200","names":["JIAOYIXU Guangxi (校椅)"]}];;N;PA_1903;
courier;cou_571;SHIMENZHENYI Hebei (石门镇驿);http://linkedplaces.org/places/cou_571;SHIMENZHENYI Hebei (石门镇驿);117.696754;40.112427;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_15544","names":["SHIMENZHENYI Hebei (石门镇驿)"]}];;Y;MDYZK;
courier;cou_284;YUNNANYI Yunnan (镇南驿);http://linkedplaces.org/places/cou_284;YUNNANYI Yunnan (镇南驿);100.558983;25.479092;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_1555","names":["YUNNANYI Yunnan (镇南驿)"]}];;Y;MDYZK;
courier;cou_298;NABOYI Guangxi (那波);http://linkedplaces.org/places/cou_298;NABOYI Guangxi (那波);106.815803;23.729858;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_155547","names":["NABOYI Guangxi (那波)"]}];;N;PA_1903;
courier;cou_287;DENGCHUAN Yunnan (邓川);http://linkedplaces.org/places/cou_287;DENGCHUAN Yunnan (邓川);100.100213;25.994296;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_1556","names":["DENGCHUAN Yunnan (邓川)"]}];;Y;MDYZK;
courier;cou_281;LUFENG Yunnan (禄丰);http://linkedplaces.org/places/cou_281;LUFENG Yunnan (禄丰);101.753387;25.171421;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_1560","names":["LUFENG Yunnan (禄丰)"]}];;L;PA_1903;
courier;cou_498;MAOZHOUZHEN Hebei (鄚州镇);http://linkedplaces.org/places/cou_498;MAOZHOUZHEN Hebei (鄚州镇);116.107063;38.860367;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_15626","names":["MAOZHOUZHEN Hebei (鄚州镇)"]}];;N;PA_1903;
courier;cou_283;ZHENNAN Yunnan (镇南驿);http://linkedplaces.org/places/cou_283;ZHENNAN Yunnan (镇南驿);101.276962;25.196548;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_1563","names":["ZHENNAN Yunnan (镇南驿)"]}];;Y;MDYZK;
courier;cou_508;LINMINGGUAN Hebei (临铭驿);http://linkedplaces.org/places/cou_508;LINMINGGUAN Hebei (临铭驿);114.482628;36.790363;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_15645","names":["LINMINGGUAN Hebei (临铭驿)"]}];;Y;MDYZK;
courier;cou_517;MATOU Hebei (码头);http://linkedplaces.org/places/cou_517;MATOU Hebei (码头);114.423615;36.47361;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_15655","names":["MATOU Hebei (码头)"]}];;N;PA_1903;
courier;cou_280;LUFENG Yunnan (禄丰);http://linkedplaces.org/places/cou_280;LUFENG Yunnan (禄丰);102.080101;25.147398;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_1566","names":["LUFENG Yunnan (禄丰)"]}];;B;PA_1903;
courier;cou_535;HUANGGUTUN Hebei (黄姑屯);http://linkedplaces.org/places/cou_535;HUANGGUTUN Hebei (黄姑屯);117.726204;41.313469;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_15665","names":["HUANGGUTUN Hebei (黄姑屯)"]}];;N;PA_1903;
courier;cou_261;LULIANG Yunnan (陆良);http://linkedplaces.org/places/cou_261;LULIANG Yunnan (陆良);103.662529;25.032265;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_1571","names":["LULIANG Yunnan (陆良)"]}];;B;PA_1903;
courier;cou_536;TAIPINGDI Hebei (太平地);http://linkedplaces.org/places/cou_536;TAIPINGDI Hebei (太平地);118.153435;41.90189;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_15722","names":["TAIPINGDI Hebei (太平地)"]}];;N;PA_1903;
courier;cou_534;ZHANGSANYING Hebei (张三营);http://linkedplaces.org/places/cou_534;ZHANGSANYING Hebei (张三营);117.740593;41.571518;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_15747","names":["ZHANGSANYING Hebei (张三营)"]}];;N;PA_1903;
courier;cou_560;JIMINGBAO Hebei (鸡鸣驿);http://linkedplaces.org/places/cou_560;JIMINGBAO Hebei (鸡鸣驿);115.31073;40.454426;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_15775","names":["JIMINGBAO Hebei (鸡鸣驿)"]}];;Y;MDYZK;
courier;cou_521;ZHAOCHUANBAO Hebei (赵川堡);http://linkedplaces.org/places/cou_521;ZHAOCHUANBAO Hebei (赵川堡);115.344215;40.682587;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_15796","names":["ZHAOCHUANBAO Hebei (赵川堡)"]}];;N;PA_1903;
courier;cou_557;FANSHANBAO Hebei (蠜山堡);http://linkedplaces.org/places/cou_557;FANSHANBAO Hebei (蠜山堡);115.430687;40.216488;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_15801","names":["FANSHANBAO Hebei (蠜山堡)"]}];;N;PA_1903;
courier;cou_558;SHACHENG Hebei (沙城);http://linkedplaces.org/places/cou_558;SHACHENG Hebei (沙城);115.510704;40.397659;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_15807","names":["SHACHENG Hebei (沙城)"]}];;L;PA_1903;
courier;cou_559;TUMUYI Hebei (土木驿);http://linkedplaces.org/places/cou_559;TUMUYI Hebei (土木驿);115.403694;40.436127;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_15812","names":["TUMUYI Hebei (土木驿)"]}];;L;PA_1903;
courier;cou_294;LONGLING Yunnan (龙陵);http://linkedplaces.org/places/cou_294;LONGLING Yunnan (龙陵);98.690384;24.590191;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_1582","names":["LONGLING Yunnan (龙陵)"]}];;Y;MDYZK;
courier;cou_263;LUFENG Yunnan (禄丰);http://linkedplaces.org/places/cou_263;LUFENG Yunnan (禄丰);103.097246;24.563151;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_158856","names":["LUFENG Yunnan (禄丰)"]}];;L;PA_1903;
courier;cou_531;GUBEIKOU Beijing (古北口);http://linkedplaces.org/places/cou_531;GUBEIKOU Beijing (古北口);117.159035;40.687542;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_15887","names":["GUBEIKOU Beijing (古北口)"]}];;N;PA_1903;
courier;cou_269;HEXI Yunnan (河西);http://linkedplaces.org/places/cou_269;HEXI Yunnan (河西);102.639282;24.141741;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_1591","names":["HEXI Yunnan (河西)"]}];;L;PA_1903;
courier;cou_493;ZHANGXINDIAN Beijing (长辛店);http://linkedplaces.org/places/cou_493;ZHANGXINDIAN Beijing (长辛店);116.193977;39.827301;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_15924","names":["ZHANGXINDIAN Beijing (长辛店)"]}];;L;PA_1903;
courier;cou_492;FENGTAI Beijing (丰台区);http://linkedplaces.org/places/cou_492;FENGTAI Beijing (丰台区);116.283989;39.849449;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_15925","names":["FENGTAI Beijing (丰台区)"]}];;B;PA_1903;
courier;cou_279;ANNING Yunnan (安宁);http://linkedplaces.org/places/cou_279;ANNING Yunnan (安宁);102.474121;24.918442;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_1594","names":["ANNING Yunnan (安宁)"]}];;B;PA_1903;
courier;cou_270;TONGHAI Yunnan (通海);http://linkedplaces.org/places/cou_270;TONGHAI Yunnan (通海);102.755608;24.106071;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_1595","names":["TONGHAI Yunnan (通海)"]}];;B;PA_1903;
courier;cou_578;YUGUANYI Hebei (榆关驿);http://linkedplaces.org/places/cou_578;YUGUANYI Hebei (榆关驿);119.770241;40.010193;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_15985","names":["YUGUANYI Hebei (榆关驿)"]}];;N;MDYZK;
courier;cou_267;KUNYANG Yunnan (昆阳);http://linkedplaces.org/places/cou_267;KUNYANG Yunnan (昆阳);102.599739;24.673285;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_1599","names":["KUNYANG Yunnan (昆阳)"]}];;L;PA_1903;
courier;cou_223;QIJIALINGYI Hebei (七家岭驿);http://linkedplaces.org/places/cou_223;QIJIALINGYI Hebei (七家岭驿);118.469192;39.866402;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_16005","names":["QIJIALINGYI Hebei (七家岭驿)"]}];;Y;MDYZK;
courier;cou_264;YILIANG Yunnan (宜良);http://linkedplaces.org/places/cou_264;YILIANG Yunnan (宜良);103.141975;24.911066;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_1603","names":["YILIANG Yunnan (宜良)"]}];;B;PA_1903;
courier;cou_259;MILE Yunnan (弥勒);http://linkedplaces.org/places/cou_259;MILE Yunnan (弥勒);103.433205;24.409359;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_1604","names":["MILE Yunnan (弥勒)"]}];;B;PA_1903;
courier;cou_914;DA'ANYI Fujian (大安驿);http://linkedplaces.org/places/cou_914;DA'ANYI Fujian (大安驿);117.893829;27.870272;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_16059","names":["DA'ANYI Fujian (大安驿)"]}];;Y;MDYZK;
courier;cou_883;NAKOUYI Fujian (拏口驿);http://linkedplaces.org/places/cou_883;NAKOUYI Fujian (拏口驿);117.642815;27.146669;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_16063","names":["NAKOUYI Fujian (拏口驿)"]}];;Y;MDYZK;
courier;cou_1001;SHAHEYI Liaoning (沙河驿);http://linkedplaces.org/places/cou_1001;SHAHEYI Liaoning (沙河驿);120.247355;40.273489;;;Y;MDYZK;
courier;cou_252;HEKOU Yunnan (河口);http://linkedplaces.org/places/cou_252;HEKOU Yunnan (河口);103.960907;22.511208;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_160735","names":["HEKOU Yunnan (河口)"]}];;B;PA_1903;
courier;cou_911;YEFANGYI Fujian (叶坊驿);http://linkedplaces.org/places/cou_911;YEFANGYI Fujian (叶坊驿);118.221629;27.167746;[{"uri":"http://maps.cga.harvard.edu/tgaz/placename/json/hvd_16076","names":["YEFANGYI Fujian (叶坊驿)"]}];;Y;MDYZK;
