collection;place_id;toponym;gazetteer_uri;gazetteer_label;lng;lat;exact_matches;close_matches;variants_obj;variants
owtrad;owt_2307;Gonder;http://linkedplaces.org/owtrad/places/owt_2307;Gonder;37.4667;12.6;[{"uri":"http://api.geonames.org/getJSON?geonameId=336014&username=kgeographer&style=full","names":["Gondar"]}];;[{"id" : 9308, "variant" : "Gondar", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 9309, "variant" : "Gonder", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 9310, "variant" : "Gwender", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 9311, "variant" : "Gwonder", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}];{Gondar,Gonder,Gwender,Gwonder}
owtrad;owt_822;Ludhiana;http://linkedplaces.org/owtrad/places/owt_822;Ludhiana;75.867;30.933;[{"uri":"http://api.geonames.org/getJSON?geonameId=1264728&username=kgeographer&style=full","names":["Ludhiāna"]}];;[{"id" : 3908, "variant" : "Ludhiana", "source" : "TGN", "precision" : "exact", "identity" : "exact"}];{Ludhiana}
owtrad;owt_2308;Aksum;http://linkedplaces.org/owtrad/places/owt_2308;Aksum;38.7158;14.1297;[{"uri":"http://api.geonames.org/getJSON?geonameId=344420&username=kgeographer&style=full","names":["Axum"]}];;[{"id" : 9312, "variant" : "Akesum", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 9313, "variant" : "Aksum", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 9314, "variant" : "Axum", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}];{Akesum,Aksum,Axum}
owtrad;owt_2309;Massawa;http://linkedplaces.org/owtrad/places/owt_2309;Massawa;39.45;15.6097;[{"uri":"http://api.geonames.org/getJSON?geonameId=330546&username=kgeographer&style=full","names":["Massawa"]}];;[{"id" : 9315, "variant" : "Masawa", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 9316, "variant" : "Massaua", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 9317, "variant" : "Massawa", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 9318, "variant" : "Massawah", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 9319, "variant" : "Massowa", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 9320, "variant" : "Massowah", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 9321, "variant" : "Mesewa", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 9322, "variant" : "Mits'iwa", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 9323, "variant" : "Mitsewa", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}];{Masawa,Massaua,Massawa,Massawah,Massowa,Massowah,Mesewa,Mits'iwa,Mitsewa}
owtrad;owt_231;Halab;http://linkedplaces.org/owtrad/places/owt_231;Halab;37.166668;36.200001;[{"uri":"http://api.geonames.org/getJSON?geonameId=170063&username=kgeographer&style=full","names":["Aleppo"]}];;[{"id" : 1404, "variant" : "Alep", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 1404, "variant" : "Alep", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 1404, "variant" : "Alep", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 1404, "variant" : "Alep", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 1404, "variant" : "Alep", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 1404, "variant" : "Alep", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 1405, "variant" : "Aleppe", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 1405, "variant" : "Aleppe", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 1405, "variant" : "Aleppe", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 1405, "variant" : "Aleppe", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 1405, "variant" : "Aleppe", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 1405, "variant" : "Aleppe", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 1406, "variant" : "Aleppo", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 1406, "variant" : "Aleppo", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 1406, "variant" : "Aleppo", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 1406, "variant" : "Aleppo", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 1406, "variant" : "Aleppo", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 1406, "variant" : "Aleppo", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 1407, "variant" : "Berea", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 1407, "variant" : "Berea", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 1407, "variant" : "Berea", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 1407, "variant" : "Berea", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 1407, "variant" : "Berea", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 1407, "variant" : "Berea", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 1408, "variant" : "Beroea", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 1408, "variant" : "Beroea", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 1408, "variant" : "Beroea", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 1408, "variant" : "Beroea", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 1408, "variant" : "Beroea", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 1408, "variant" : "Beroea", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 1409, "variant" : "Halab", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 1409, "variant" : "Halab", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 1409, "variant" : "Halab", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 1409, "variant" : "Halab", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 1409, "variant" : "Halab", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 1409, "variant" : "Halab", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 1410, "variant" : "Haleb", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 1410, "variant" : "Haleb", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 1410, "variant" : "Haleb", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 1410, "variant" : "Haleb", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 1410, "variant" : "Haleb", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 1410, "variant" : "Haleb", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 1411, "variant" : "Khalepion", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 1411, "variant" : "Khalepion", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 1411, "variant" : "Khalepion", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 1411, "variant" : "Khalepion", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 1411, "variant" : "Khalepion", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 1411, "variant" : "Khalepion", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 1412, "variant" : "Madinat Halab", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 1412, "variant" : "Madinat Halab", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 1412, "variant" : "Madinat Halab", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 1412, "variant" : "Madinat Halab", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 1412, "variant" : "Madinat Halab", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 1412, "variant" : "Madinat Halab", "source" : "ADL", "precision" : "exact", "identity" : "exact"}];{Alep,Aleppe,Aleppo,Berea,Beroea,Halab,Haleb,Khalepion,"Madinat Halab"}
owtrad;owt_2312;Massenya;http://linkedplaces.org/owtrad/places/owt_2312;Massenya;16.1733;11.4014;[{"uri":"http://api.geonames.org/getJSON?geonameId=2428216&username=kgeographer&style=full","names":["Massenya"]}];;[{"id" : 9338, "variant" : "Chekna", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 9339, "variant" : "Masinya", "source" : "al-Naqar 1972:map", "precision" : "exact", "identity" : "exact"}, {"id" : 9340, "variant" : "Massenia", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 9341, "variant" : "Massenya", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 9342, "variant" : "Tchekna", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}];{Chekna,Masinya,Massenia,Massenya,Tchekna}
owtrad;owt_2313;Nguigmi;http://linkedplaces.org/owtrad/places/owt_2313;Nguigmi;13.1108;14.2528;[{"uri":"http://api.geonames.org/getJSON?geonameId=2440495&username=kgeographer&style=full","names":["Nguigmi"]}];;[{"id" : 9343, "variant" : "Ngigmi", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 9343, "variant" : "Ngigmi", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 9344, "variant" : "Nguigmi", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 9344, "variant" : "Nguigmi", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}];{Ngigmi,Nguigmi}
owtrad;owt_2314;Yola;http://linkedplaces.org/owtrad/places/owt_2314;Yola;12.4833;9.2;[{"uri":"http://api.geonames.org/getJSON?geonameId=2318044&username=kgeographer&style=full","names":["Yola"]}];;[{"id" : 9345, "variant" : "Yola", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 9346, "variant" : "Yola Adamawa", "source" : "al-Naqar Umar. 1972", "precision" : "exact", "identity" : "exact"}];{Yola,"Yola Adamawa"}
owtrad;owt_2315;Sarh;http://linkedplaces.org/owtrad/places/owt_2315;Sarh;18.3833;9.15;[{"uri":"http://api.geonames.org/getJSON?geonameId=2425791&username=kgeographer&style=full","names":["Sagh"]}];;[{"id" : 9347, "variant" : "Archambault", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 9348, "variant" : "Fort-Archambault", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 9349, "variant" : "Sahr", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 9350, "variant" : "Sarh", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 9351, "variant" : "Shar", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}];{Archambault,Fort-Archambault,Sahr,Sarh,Shar}
owtrad;owt_2316;Ndele;http://linkedplaces.org/owtrad/places/owt_2316;Ndele;20.6531;8.4092;[{"uri":"http://api.geonames.org/getJSON?geonameId=237379&username=kgeographer&style=full","names":["Ndélé"]}];;[{"id" : 9352, "variant" : "N'Delle", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 9353, "variant" : "Nadele", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 9354, "variant" : "Ndele", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}];{N'Delle,Nadele,Ndele}
owtrad;owt_2317;Kafia Kingi;http://linkedplaces.org/owtrad/places/owt_2317;Kafia Kingi;24.4167;9.2667;[{"uri":"http://api.geonames.org/getJSON?geonameId=373130&username=kgeographer&style=full","names":["Kafia Kingi"]}];;[{"id" : 9355, "variant" : "Kafi Kenji", "source" : "al-Naqar 1972:map", "precision" : "exact", "identity" : "exact"}, {"id" : 9356, "variant" : "Kafia Kingi", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 9357, "variant" : "Kafiya Kinji", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}];{"Kafi Kenji","Kafia Kingi","Kafiya Kinji"}
owtrad;owt_2318;Daym Zubayr;http://linkedplaces.org/owtrad/places/owt_2318;Daym Zubayr;26.2167;7.7167;[{"uri":"http://api.geonames.org/getJSON?geonameId=376660&username=kgeographer&style=full","names":["Deim Zubeir"]}];;[{"id" : 9358, "variant" : "Daym Zubayr", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 9359, "variant" : "Deim Zubair", "source" : "al-Naqar 1972:map", "precision" : "exact", "identity" : "exact"}, {"id" : 9360, "variant" : "Deim Zubeir", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 9361, "variant" : "Dem Az Ziber", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}];{"Daym Zubayr","Deim Zubair","Deim Zubeir","Dem Az Ziber"}
owtrad;owt_232;Bukhoro;http://linkedplaces.org/owtrad/places/owt_232;Bukhoro;64.416664;39.799999;[{"uri":"http://api.geonames.org/getJSON?geonameId=1217662&username=kgeographer&style=full","names":["Bukhara"]}];;[{"id" : 1413, "variant" : "Alt-Buchara", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 1413, "variant" : "Alt-Buchara", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 1414, "variant" : "Bokhara", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 1414, "variant" : "Bokhara", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 1415, "variant" : "Boukhara", "source" : "no data", "precision" : "exact", "identity" : "exact"}, {"id" : 1415, "variant" : "Boukhara", "source" : "no data", "precision" : "exact", "identity" : "exact"}, {"id" : 1416, "variant" : "Buchara", "source" : "Klimkeit 1988:map", "precision" : "exact", "identity" : "exact"}, {"id" : 1416, "variant" : "Buchara", "source" : "Klimkeit 1988:map", "precision" : "exact", "identity" : "exact"}, {"id" : 1417, "variant" : "Bukhara", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 1417, "variant" : "Bukhara", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 1418, "variant" : "Bukhoro", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 1418, "variant" : "Bukhoro", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 1419, "variant" : "Bukhoro-i-Sharif", "source" : "caravantravelasia.com/bukhara/", "precision" : "exact", "identity" : "exact"}, {"id" : 1419, "variant" : "Bukhoro-i-Sharif", "source" : "caravantravelasia.com/bukhara/", "precision" : "exact", "identity" : "exact"}, {"id" : 1420, "variant" : "Fakhira", "source" : "www.advantour.com/uzbekistan/bukhara/history/003.htm", "precision" : "exact", "identity" : "exact"}, {"id" : 1420, "variant" : "Fakhira", "source" : "www.advantour.com/uzbekistan/bukhara/history/003.htm", "precision" : "exact", "identity" : "exact"}, {"id" : 1421, "variant" : "Madinat as-sufriya", "source" : "www.advantour.com/uzbekistan/bukhara/history/003.htm", "precision" : "exact", "identity" : "exact"}, {"id" : 1421, "variant" : "Madinat as-sufriya", "source" : "www.advantour.com/uzbekistan/bukhara/history/003.htm", "precision" : "exact", "identity" : "exact"}, {"id" : 1422, "variant" : "Staraya Bukhara", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 1422, "variant" : "Staraya Bukhara", "source" : "ADL", "precision" : "exact", "identity" : "exact"}];{Alt-Buchara,Bokhara,Boukhara,Buchara,Bukhara,Bukhoro,Bukhoro-i-Sharif,Fakhira,"Madinat as-sufriya","Staraya Bukhara"}
owtrad;owt_2322;Sokoto;http://linkedplaces.org/owtrad/places/owt_2322;Sokoto;5.2314;13.0514;[{"uri":"http://api.geonames.org/getJSON?geonameId=2322911&username=kgeographer&style=full","names":["Sokoto"]}];;[{"id" : 9367, "variant" : "Socoto", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 9367, "variant" : "Socoto", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 9368, "variant" : "Sokoto", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 9368, "variant" : "Sokoto", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}];{Socoto,Sokoto}
owtrad;owt_2323;Gwandu;http://linkedplaces.org/owtrad/places/owt_2323;Gwandu;4.65;12.5;[{"uri":"http://api.geonames.org/getJSON?geonameId=2339811&username=kgeographer&style=full","names":["Gwandu"]}];;[{"id" : 9369, "variant" : "Gwandu", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 9369, "variant" : "Gwandu", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}];{Gwandu}
owtrad;owt_2324;Birnin-Kebbi;http://linkedplaces.org/owtrad/places/owt_2324;Birnin-Kebbi;4.1975;12.4539;[{"uri":"http://api.geonames.org/getJSON?geonameId=2347059&username=kgeographer&style=full","names":["Birnin Kebbi"]}];;[{"id" : 9370, "variant" : "Birnin-Kebbi", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 9370, "variant" : "Birnin-Kebbi", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 9371, "variant" : "Kebbi", "source" : "al-Naqar 1972:map", "precision" : "exact", "identity" : "exact"}, {"id" : 9371, "variant" : "Kebbi", "source" : "al-Naqar 1972:map", "precision" : "exact", "identity" : "exact"}];{Birnin-Kebbi,Kebbi}
owtrad;owt_2325;Salaga;http://linkedplaces.org/owtrad/places/owt_2325;Salaga;-0.5167;8.55;[{"uri":"http://api.geonames.org/getJSON?geonameId=2295684&username=kgeographer&style=full","names":["Salaga"]}];;[{"id" : 9372, "variant" : "Salaga", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 9372, "variant" : "Salaga", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}];{Salaga}
owtrad;owt_2327;Aribinda;http://linkedplaces.org/owtrad/places/owt_2327;Aribinda;-0.8664;14.2325;[{"uri":"http://api.geonames.org/getJSON?geonameId=2363174&username=kgeographer&style=full","names":["Aribinda"]}];;[{"id" : 9374, "variant" : "Arbinda", "source" : "al-Naqar Umar. 1972", "precision" : "exact", "identity" : "exact"}, {"id" : 9375, "variant" : "Aribinda", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}];{Arbinda,Aribinda}
