id;geom;collection;place_id;toponym;gazetteer_uri;gazetteer_label;lng;lat;exact_matches;close_matches;variants_obj;variants
156;0101000020E61000002C4A09C1AAEA374096EA025E66664940;owtrad;owt_1203;Hrubieszow;http://linkedplaces.org/owtrad/places/owt_1203;Hrubieszow;23.916668;50.799999;[{"uri":"http://sws.geonames/770966","names":["Hrubieszów"]}];;[{"id" : 5257, "variant" : "Grubeshev", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5257, "variant" : "Grubeshev", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5257, "variant" : "Grubeshev", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5258, "variant" : "Grubeshov", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5258, "variant" : "Grubeshov", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5258, "variant" : "Grubeshov", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5259, "variant" : "Grubeshuv", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5259, "variant" : "Grubeshuv", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5259, "variant" : "Grubeshuv", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5260, "variant" : "Hrubieszow", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5260, "variant" : "Hrubieszow", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5260, "variant" : "Hrubieszow", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5261, "variant" : "Khrubeshuv", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5261, "variant" : "Khrubeshuv", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5261, "variant" : "Khrubeshuv", "source" : "ADL", "precision" : "exact", "identity" : "exact"}];{Grubeshev,Grubeshov,Grubeshuv,Hrubieszow,Khrubeshuv}
157;0101000020E6100000BE8575E3DD5D30405470784144A44940;owtrad;owt_1204;Prochowice;http://linkedplaces.org/owtrad/places/owt_1204;Prochowice;16.366667;51.283333;[{"uri":"http://sws.geonames/3088096","names":["Prochowice"]}];;[{"id" : 5262, "variant" : "Parchwitz", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5262, "variant" : "Parchwitz", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5263, "variant" : "Prochowice", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5263, "variant" : "Prochowice", "source" : "ADL", "precision" : "exact", "identity" : "exact"}];{Parchwitz,Prochowice}
158;0101000020E61000007C0BEBC6BBBB2F405470784144044B40;owtrad;owt_1205;Karlino;http://linkedplaces.org/owtrad/places/owt_1205;Karlino;15.866667;54.033333;[{"uri":"http://sws.geonames/3096630","names":["Karlino"]}];;[{"id" : 5264, "variant" : "Karlin", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5265, "variant" : "Karlino", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5266, "variant" : "Korlin", "source" : "ADL", "precision" : "exact", "identity" : "exact"}];{Karlin,Karlino,Korlin}
159;0101000020E610000016A5846055D52F4080BA8102EFCE4940;owtrad;owt_1206;Klobuczyn;http://linkedplaces.org/owtrad/places/owt_1206;Klobuczyn;15.916667;51.616669;[{"uri":"http://sws.geonames/3096089","names":["Kłobuczyn"]}];;[{"id" : 5267, "variant" : "Klobuczyn", "source" : "ADL", "precision" : "exact", "identity" : "exact"}];{Klobuczyn}
160;0101000020E6100000D42AFA433333314096EA025E66664A40;owtrad;owt_1207;Wagrowiec;http://linkedplaces.org/owtrad/places/owt_1207;Wagrowiec;17.200001;52.799999;[{"uri":"http://sws.geonames/3082712","names":["Wągrowiec"]}];;[{"id" : 5268, "variant" : "Wagrowiec", "source" : "ADL", "precision" : "exact", "identity" : "exact"}];{Wagrowiec}
161;0101000020E6100000A8E0F0828848344080BA8102EFAE4940;owtrad;owt_1208;Opoczno;http://linkedplaces.org/owtrad/places/owt_1208;Opoczno;20.283333;51.366669;[{"uri":"http://sws.geonames/763111","names":["Opoczno"]}];;[{"id" : 5269, "variant" : "Opoczno", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5269, "variant" : "Opoczno", "source" : "ADL", "precision" : "exact", "identity" : "exact"}];{Opoczno}
162;0101000020E6100000D42AFA4333B3314016A5846055154A40;owtrad;owt_1209;Pyzdry;http://linkedplaces.org/owtrad/places/owt_1209;Pyzdry;17.700001;52.166668;[{"uri":"http://sws.geonames/3087617","names":["Pyzdry"]}];;[{"id" : 5270, "variant" : "Pyzdry", "source" : "ADL", "precision" : "exact", "identity" : "exact"}];{Pyzdry}
163;0101000020E61000006666666666A63040EA5A7B9FAAAA4940;owtrad;owt_1210;Wolow;http://linkedplaces.org/owtrad/places/owt_1210;Wolow;16.65;51.333332;[{"uri":"http://sws.geonames/3081430","names":["Wołów"]}];;[{"id" : 5271, "variant" : "Wohlau", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5272, "variant" : "Wolow", "source" : "ADL", "precision" : "exact", "identity" : "exact"}];{Wohlau,Wolow}
166;0101000020E6100000EA5A7B9FAA2A2E4096EA025E66064A40;owtrad;owt_1214;Krosno Odrzanskie;http://linkedplaces.org/owtrad/places/owt_1214;Krosno Odrzanskie;15.083333;52.049999;[{"uri":"http://sws.geonames/3094633","names":["Krosno Odrzańskie"]}];;[{"id" : 5281, "variant" : "Crossen", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5281, "variant" : "Crossen", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5282, "variant" : "Krosno", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5282, "variant" : "Krosno", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5283, "variant" : "Krosno Odrzanskie", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5283, "variant" : "Krosno Odrzanskie", "source" : "ADL", "precision" : "exact", "identity" : "exact"}];{Crossen,Krosno,"Krosno Odrzanskie"}
167;0101000020E610000040DD40817747544016A5846055954540;owtrad;owt_1215;Zhaosu;http://linkedplaces.org/owtrad/places/owt_1215;Zhaosu;81.116669;43.166668;[{"uri":"http://sws.geonames/1528992","names":["Zhaosu"]}];;[{"id" : 5284, "variant" : "Chao-su", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5284, "variant" : "Chao-su", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5285, "variant" : "Chao-su-ch'eng", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5285, "variant" : "Chao-su-ch'eng", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5286, "variant" : "Chao-su-hsien", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5286, "variant" : "Chao-su-hsien", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5287, "variant" : "Kalmak-kure", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5287, "variant" : "Kalmak-kure", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5288, "variant" : "Kalmuk Kuree", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5288, "variant" : "Kalmuk Kuree", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5289, "variant" : "Monggolkure", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5289, "variant" : "Monggolkure", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5290, "variant" : "Mongholkure", "source" : "www.geocities.com/Athens/9479/uigur.html", "precision" : "exact", "identity" : "exact"}, {"id" : 5290, "variant" : "Mongholkure", "source" : "www.geocities.com/Athens/9479/uigur.html", "precision" : "exact", "identity" : "exact"}, {"id" : 5291, "variant" : "Mongoikure", "source" : "Anonymous-4 1991", "precision" : "exact", "identity" : "exact"}, {"id" : 5291, "variant" : "Mongoikure", "source" : "Anonymous-4 1991", "precision" : "exact", "identity" : "exact"}, {"id" : 5292, "variant" : "Zhaosu", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5292, "variant" : "Zhaosu", "source" : "ADL", "precision" : "exact", "identity" : "exact"}];{Chao-su,Chao-su-ch'eng,Chao-su-hsien,Kalmak-kure,"Kalmuk Kuree",Monggolkure,Mongholkure,Mongoikure,Zhaosu}
2261;0101000020E6100000273108AC1C7252409A99999999993840;owtrad;owt_838;Udaipur;http://linkedplaces.org/owtrad/places/owt_838;Udaipur;73.783;24.6;[{"uri":"http://sws.geonames/1253986","names":["Udaipur"]}];;[{"id" : 3932, "variant" : "Udaipur", "source" : "TGN", "precision" : "exact", "identity" : "exact"}];{Udaipur}
168;0101000020E6100000C2340C1F1101544016A5846055154640;owtrad;owt_1216;Panfilov;http://linkedplaces.org/owtrad/places/owt_1216;Panfilov;80.01667;44.166668;[{"uri":"http://sws.geonames/1520253","names":["Zharkent"]}];;[{"id" : 5293, "variant" : "Djarkent", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5294, "variant" : "Dzharkent", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5295, "variant" : "Jarkent", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5296, "variant" : "Panfilov", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5297, "variant" : "Panfiov", "source" : "Anonymous-4 1991", "precision" : "exact", "identity" : "exact"}, {"id" : 5298, "variant" : "Zharkent", "source" : "ADL", "precision" : "exact", "identity" : "exact"}];{Djarkent,Dzharkent,Jarkent,Panfilov,Panfiov,Zharkent}
170;0101000020E610000040DD408177775440427A8A1C22E24440;owtrad;owt_1219;Baicheng;http://linkedplaces.org/owtrad/places/owt_1219;Baicheng;81.866669;41.766666;[{"uri":"http://sws.geonames/1529629","names":["Baicheng"]}];;[{"id" : 5319, "variant" : "Bai", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5319, "variant" : "Bai", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5320, "variant" : "Baicheng", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5320, "variant" : "Baicheng", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5321, "variant" : "Bay", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5321, "variant" : "Bay", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5322, "variant" : "Pai", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5322, "variant" : "Pai", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5323, "variant" : "Pai-ch'eng", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5323, "variant" : "Pai-ch'eng", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5324, "variant" : "Pai-ch'eng-chen", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5324, "variant" : "Pai-ch'eng-chen", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5325, "variant" : "Pai-ch'eng-hsien", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5325, "variant" : "Pai-ch'eng-hsien", "source" : "ADL", "precision" : "exact", "identity" : "exact"}];{Bai,Baicheng,Bay,Pai,Pai-ch'eng,Pai-ch'eng-chen,Pai-ch'eng-hsien}
171;0101000020E6100000EA5A7B9FAA4A544096EA025E66E64540;owtrad;owt_1220;Qapqal;http://linkedplaces.org/owtrad/places/owt_1220;Qapqal;81.166664;43.799999;[{"uri":"http://sws.geonames/1529279","names":["Qapqal"]}];;[{"id" : 5326, "variant" : "Ch'a-pu-ch'a-erh", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5326, "variant" : "Ch'a-pu-ch'a-erh", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5327, "variant" : "Ch'a-pu-ch'a-erh-ch'eng", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5327, "variant" : "Ch'a-pu-ch'a-erh-ch'eng", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5328, "variant" : "Ch'a-pu-ch'a-erh-hsi-po-tsu-tzu-chih-hsien", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5328, "variant" : "Ch'a-pu-ch'a-erh-hsi-po-tsu-tzu-chih-hsien", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5329, "variant" : "Ch'a-pu-ch'a-erh-hsi-po-tzu-chih-hsien", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5329, "variant" : "Ch'a-pu-ch'a-erh-hsi-po-tzu-chih-hsien", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5330, "variant" : "Chapchal Sibo", "source" : "Geelan & Twitchett 1974:102", "precision" : "exact", "identity" : "exact"}, {"id" : 5330, "variant" : "Chapchal Sibo", "source" : "Geelan & Twitchett 1974:102", "precision" : "exact", "identity" : "exact"}, {"id" : 5331, "variant" : "Ho-nan", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5331, "variant" : "Ho-nan", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5332, "variant" : "K'uo-chi-ko-erh", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5332, "variant" : "K'uo-chi-ko-erh", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5333, "variant" : "Kochiger", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5333, "variant" : "Kochiger", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5334, "variant" : "Kodjiger", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5334, "variant" : "Kodjiger", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5335, "variant" : "Kodziger", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5335, "variant" : "Kodziger", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5336, "variant" : "Kojiger", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5336, "variant" : "Kojiger", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5337, "variant" : "Kuo-chi-lo", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5337, "variant" : "Kuo-chi-lo", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5338, "variant" : "Ning-hsi", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5338, "variant" : "Ning-hsi", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5339, "variant" : "Ning-hsi-hsien", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5339, "variant" : "Ning-hsi-hsien", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5340, "variant" : "Qapqal", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5340, "variant" : "Qapqal", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5341, "variant" : "Qapqal Xibe Zizhixian", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5341, "variant" : "Qapqal Xibe Zizhixian", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5342, "variant" : "Turgen-sumun", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5342, "variant" : "Turgen-sumun", "source" : "ADL", "precision" : "exact", "identity" : "exact"}];{Ch'a-pu-ch'a-erh,Ch'a-pu-ch'a-erh-ch'eng,Ch'a-pu-ch'a-erh-hsi-po-tsu-tzu-chih-hsien,Ch'a-pu-ch'a-erh-hsi-po-tzu-chih-hsien,"Chapchal Sibo",Ho-nan,K'uo-chi-ko-erh,Kochiger,Kodjiger,Kodziger,Kojiger,Kuo-chi-lo,Ning-hsi,Ning-hsi-hsien,Qapqal,"Qapqal Xibe Zizhixian",Turgen-sumun}
172;0101000020E6100000EC6CC83F33535440EA5A7B9FAA4A4640;owtrad;owt_1221;Santai;http://linkedplaces.org/owtrad/places/owt_1221;Santai;81.300003;44.583332;[{"uri":"http://sws.geonames/1529231","names":["Santai"]}];;[{"id" : 5343, "variant" : "San-t'ai", "source" : "Geelan & Twitchett 1974:102", "precision" : "exact", "identity" : "exact"}, {"id" : 5343, "variant" : "San-t'ai", "source" : "Geelan & Twitchett 1974:102", "precision" : "exact", "identity" : "exact"}, {"id" : 5344, "variant" : "Santai", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5344, "variant" : "Santai", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5345, "variant" : "Santay", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5345, "variant" : "Santay", "source" : "ADL", "precision" : "exact", "identity" : "exact"}];{San-t'ai,Santai,Santay}
173;0101000020E610000016A584605585544016A5846055554640;owtrad;owt_1222;Wutai;http://linkedplaces.org/owtrad/places/owt_1222;Wutai;82.083336;44.666668;[{"uri":"http://sws.geonames/1529081","names":["Wutai"]}];;[{"id" : 5346, "variant" : "Wu-t'ai", "source" : "Geelan & Twitchett 1974:102", "precision" : "exact", "identity" : "exact"}, {"id" : 5346, "variant" : "Wu-t'ai", "source" : "Geelan & Twitchett 1974:102", "precision" : "exact", "identity" : "exact"}, {"id" : 5347, "variant" : "Wutai", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5347, "variant" : "Wutai", "source" : "ADL", "precision" : "exact", "identity" : "exact"}];{Wu-t'ai,Wutai}
174;0101000020E610000016A5846055B55440D42AFA4333534640;owtrad;owt_1223;Jinghe;http://linkedplaces.org/owtrad/places/owt_1223;Jinghe;82.833336;44.650002;[{"uri":"http://sws.geonames/1529417","names":["Jinghe"]}];;[{"id" : 5348, "variant" : "Ching-ho", "source" : "ADL", "precision" : "approx", "identity" : "exact"}, {"id" : 5348, "variant" : "Ching-ho", "source" : "ADL", "precision" : "approx", "identity" : "exact"}, {"id" : 5349, "variant" : "Ching-ho-ch'eng", "source" : "ADL", "precision" : "approx", "identity" : "exact"}, {"id" : 5349, "variant" : "Ching-ho-ch'eng", "source" : "ADL", "precision" : "approx", "identity" : "exact"}, {"id" : 5350, "variant" : "Ching-ho-chen", "source" : "ADL", "precision" : "approx", "identity" : "exact"}, {"id" : 5350, "variant" : "Ching-ho-chen", "source" : "ADL", "precision" : "approx", "identity" : "exact"}, {"id" : 5351, "variant" : "Ching-ho-hsien", "source" : "ADL", "precision" : "approx", "identity" : "exact"}, {"id" : 5351, "variant" : "Ching-ho-hsien", "source" : "ADL", "precision" : "approx", "identity" : "exact"}, {"id" : 5352, "variant" : "Chinho", "source" : "ADL", "precision" : "approx", "identity" : "exact"}, {"id" : 5352, "variant" : "Chinho", "source" : "ADL", "precision" : "approx", "identity" : "exact"}, {"id" : 5353, "variant" : "Chinhuo", "source" : "ADL", "precision" : "approx", "identity" : "exact"}, {"id" : 5353, "variant" : "Chinhuo", "source" : "ADL", "precision" : "approx", "identity" : "exact"}, {"id" : 5354, "variant" : "Dshin-huo", "source" : "ADL", "precision" : "approx", "identity" : "exact"}, {"id" : 5354, "variant" : "Dshin-huo", "source" : "ADL", "precision" : "approx", "identity" : "exact"}, {"id" : 5355, "variant" : "Dzin'kho", "source" : "ADL", "precision" : "approx", "identity" : "exact"}, {"id" : 5355, "variant" : "Dzin'kho", "source" : "ADL", "precision" : "approx", "identity" : "exact"}, {"id" : 5356, "variant" : "Jing", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5356, "variant" : "Jing", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5357, "variant" : "Jinghe", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5357, "variant" : "Jinghe", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5358, "variant" : "Tsingho", "source" : "ADL", "precision" : "approx", "identity" : "exact"}, {"id" : 5358, "variant" : "Tsingho", "source" : "ADL", "precision" : "approx", "identity" : "exact"}, {"id" : 5359, "variant" : "Tszinkhe", "source" : "ADL", "precision" : "approx", "identity" : "exact"}, {"id" : 5359, "variant" : "Tszinkhe", "source" : "ADL", "precision" : "approx", "identity" : "exact"}];{Ching-ho,Ching-ho-ch'eng,Ching-ho-chen,Ching-ho-hsien,Chinho,Chinhuo,Dshin-huo,Dzin'kho,Jing,Jinghe,Tsingho,Tszinkhe}
