nodeid;names;lng;lat
eur_2718;[{"name" : "Genoa", "id" : "tmcZCEm1500_006a", "country" : "IT", "detail" : "nkn", "datastatus" : "exact"},{"name" : "Genoa", "id" : "tmcZWEm1300a_208a", "country" : "IT", "detail" : "nkn", "datastatus" : "exact"},{"name" : "Genoa", "id" : "tmcZWEm1400a_035a", "country" : "IT", "detail" : "nkn", "datastatus" : "exact"}];8.95;44.4167
eur_2720;[{"name" : "Lucca", "id" : "tmcZWEm1400a_040a", "country" : "IT", "detail" : "nkn", "datastatus" : "exact"}];10.4833;43.8333
eur_2721;[{"name" : "Naples", "id" : "tmcXMEm1400_023a", "country" : "IT", "detail" : "nkn", "datastatus" : "exact"},{"name" : "Naples", "id" : "tmcZWEm1300a_200a", "country" : "IT", "detail" : "nkn", "datastatus" : "exact"},{"name" : "Naples", "id" : "tmcZWEm1400a_019a", "country" : "IT", "detail" : "nkn", "datastatus" : "exact"}];14.25;40.8333
eur_2722;[{"name" : "frk03-tmc050601", "id" : "tmcZWEm1400a_016a", "country" : "IT", "detail" : "?Parma", "datastatus" : "exact"}];10.3333;44.8
eur_2723;[{"name" : "Padua", "id" : "tmcZWEm1400a_012a", "country" : "IT", "detail" : "nkn", "datastatus" : "exact"}];11.8833;45.4167
eur_2724;[{"name" : "loc18-tmc051011", "id" : "tmcDEm1500_175a", "country" : "IT", "detail" : "?Perugia", "datastatus" : "exact"},{"name" : "Perugia", "id" : "tmcZWEm1400a", "country" : "IT", "detail" : "nkn", "datastatus" : "exact"}];12.3667;43.1333
eur_2725;[{"name" : "Piacenza", "id" : "tmcDEm1500_150a", "country" : "IT", "detail" : "nkn", "datastatus" : "exact"},{"name" : "loc16-tmc051117", "id" : "tmcZWEm1300a_047a", "country" : "IT", "detail" : "?Piacenza", "datastatus" : "exact"},{"name" : "Piacenza", "id" : "tmcZWEm1400a_036a", "country" : "IT", "detail" : "nkn", "datastatus" : "exact"}];9.6667;45.0167
eur_2726;[{"name" : "Pisa", "id" : "tmcXMEm1400_027a", "country" : "IT", "detail" : "nkn", "datastatus" : "exact"},{"name" : "Pisa", "id" : "tmcZWEm1400a_041a", "country" : "IT", "detail" : "nkn", "datastatus" : "exact"}];10.3833;43.7167
eur_2727;[{"name" : "Siena", "id" : "tmcDEm1500_053a", "country" : "IT", "detail" : "nkn", "datastatus" : "exact"},{"name" : "Siena", "id" : "tmcZWEm1300a_061a", "country" : "IT", "detail" : "nkn", "datastatus" : "exact"},{"name" : "Siena", "id" : "tmcZWEm1400a_043a", "country" : "IT", "detail" : "nkn", "datastatus" : "exact"}];11.35;43.3167
eur_2728;[{"name" : "loc87-tmc051117", "id" : "tmcZWEm1300a_041a", "country" : "IT", "detail" : "?Torino", "datastatus" : "exact"},{"name" : "Turin", "id" : "tmcZWEm1400a_034a", "country" : "IT", "detail" : "nkn", "datastatus" : "exact"}];7.6667;45.05
eur_2729;[{"name" : "Verona", "id" : "tmcDEm1500_040a", "country" : "IT", "detail" : "nkn", "datastatus" : "exact"},{"name" : "Verona", "id" : "tmcDEm1500a_029a", "country" : "IT", "detail" : "nkn", "datastatus" : "exact"},{"name" : "frk01-tmc050615", "id" : "tmcZCEm1500_011a", "country" : "IT", "detail" : "?Verona", "datastatus" : "exact"}];11;45.45
eur_2730;[{"name" : "loc03-tmc050601", "id" : "tmcZWEm1400a_039a", "country" : "IT", "detail" : "?Aulla", "datastatus" : "exact"}];9.9667;44.2
eur_2731;[{"name" : "loc80-tmc051117", "id" : "tmcZWEm1300a_045a", "country" : "FR", "detail" : "?Jougne", "datastatus" : "exact"},{"name" : "loc05-tmc050601", "id" : "tmcZWEm1400a_024a", "country" : "FR", "detail" : "?Jougne", "datastatus" : "exact"}];6.4;46.7667
eur_274;[{"name" : "Astrachan", "id" : "tmcPLm1370b_023a", "country" : "RU", "detail" : "nkn", "datastatus" : "exact"}];48.049168;46.349445
eur_2748;[{"name" : "loc85-tmc051117", "id" : "tmcZWEm1300a_039a", "country" : "FR", "detail" : "?Tallard", "datastatus" : "exact"}];6.05;44.4667
eur_2750;[{"name" : "frk05-tmc050601", "id" : "tmcZWEm1400a_067a", "country" : "FR", "detail" : "?Moulins", "datastatus" : "exact"}];3.3333;46.5667
eur_2751;[{"name" : "loc18-tmc050601", "id" : "tmcZWEm1400a_070a", "country" : "FR", "detail" : "?Caen", "datastatus" : "exact"}];-.35;49.1833
eur_2752;[{"name" : "loc19-tmc050601", "id" : "tmcZWEm1400a_071a", "country" : "FR", "detail" : "?Pre-en-Pail", "datastatus" : "exact"}];-.2;48.45
eur_2753;[{"name" : "loc08-tmc051117", "id" : "tmcZWEm1300a_024a", "country" : "ES", "detail" : "?Calatayud", "datastatus" : "exact"},{"name" : "loc12-tmc050601", "id" : "tmcZWEm1400a_062a", "country" : "ES", "detail" : "?Calatayud", "datastatus" : "exact"}];-1.6333;41.35
eur_2754;[{"name" : "loc13-tmc050601", "id" : "tmcZWEm1400a_064a", "country" : "ES", "detail" : "?Soria", "datastatus" : "exact"}];-2.4667;41.7667
eur_2755;[{"name" : "loc14-tmc050601", "id" : "tmcZWEm1400a_064a", "country" : "ES", "detail" : "?Valladolid", "datastatus" : "exact"}];-4.7167;41.65
eur_2756;[{"name" : "Almeria", "id" : "tmcXMEm1400_044a", "country" : "ES", "detail" : "nkn", "datastatus" : "exact"},{"name" : "loc05-tmc051117", "id" : "tmcZWEm1300a_020a", "country" : "ES", "detail" : "?Almeria", "datastatus" : "exact"},{"name" : "loc09-tmc050601", "id" : "tmcZWEm1400a_056a", "country" : "ES", "detail" : "?Almeria", "datastatus" : "exact"}];-2.45;36.8333
eur_278;[{"name" : "Roncesvalles", "id" : "tmcESm1400_008a", "country" : "ES", "detail" : "nkn", "datastatus" : "exact"},{"name" : "Ronceveaux", "id" : "tmcESm1999_001a", "country" : "ES", "detail" : "nkn", "datastatus" : "exact"},{"name" : "Roncesvalles", "id" : "tmcFRm1300_001a", "country" : "ES", "detail" : "nkn", "datastatus" : "exact"},{"name" : "Roncevaux", "id" : "tmcFRm1500_010a", "country" : "ES", "detail" : null, "datastatus" : "exact"},{"name" : "Ronceval", "id" : "tmcFRm1500a_011a", "country" : "ES", "detail" : null, "datastatus" : "exact"}];-1.316677;43.016666
eur_2780;[{"name" : "Como", "id" : "tmcDEm1500_147a", "country" : "IT", "detail" : "nkn", "datastatus" : "exact"}];9.0833;45.7833
eur_2784;[{"name" : "loc05-tmc051107", "id" : "tmcDEm1500a_019a", "country" : "FR", "detail" : "?Nantua", "datastatus" : "exact"}];5.6167;46.15
eur_2791;[{"name" : "Strasbourg", "id" : "tmcDEm1500_163a", "country" : "FR", "detail" : "nkn", "datastatus" : "exact"},{"name" : "Strassburg", "id" : "tmcZCEm1500_004a", "country" : "FR", "detail" : "nkn", "datastatus" : "exact"},{"name" : "xrd01-tmc051117", "id" : "tmcZWEm1300a_050a", "country" : "FR", "detail" : "?Strasbourg", "datastatus" : "exact"}];7.75;48.5833
eur_2793;[{"name" : "Ghent", "id" : "tmcBEm1100_009a", "country" : "BE", "detail" : "nkn", "datastatus" : "exact"},{"name" : "Ghent", "id" : "tmcDEm1500_154a", "country" : "BE", "detail" : "nkn", "datastatus" : "exact"},{"name" : "frk06-tmc050615", "id" : "tmcZCEm1500_043a", "country" : "BE", "detail" : "?Ghent", "datastatus" : "exact"}];3.7167;51.05
eur_2794;[{"name" : "Namur", "id" : "tmcBEm1100_013a", "country" : "DE", "detail" : "nkn", "datastatus" : "exact"},{"name" : "xrd01-tmc050615", "id" : "tmcZCEm1500_001a", "country" : "BE", "detail" : "?Namur", "datastatus" : "exact"}];4.8667;50.4667
eur_2795;[{"name" : "Augsburg", "id" : "tmcDEm1500_088a", "country" : "DE", "detail" : "nkn", "datastatus" : "exact"},{"name" : "Augsburg", "id" : "tmcDEm1500a_023a", "country" : "DE", "detail" : "nkn", "datastatus" : "exact"},{"name" : "Augsburg", "id" : "tmcZCEm1500_017a", "country" : "DE", "detail" : "nkn", "datastatus" : "exact"},{"name" : "Augsburg", "id" : "tmcZWEm1300a_056a", "country" : "DE", "detail" : "nkn", "datastatus" : "exact"}];10.8833;48.3667
eur_2796;[{"name" : "Bremen", "id" : "tmcDEm1500_107a", "country" : "DE", "detail" : "nkn", "datastatus" : "exact"},{"name" : "Bremen", "id" : "tmcZCEm1500_058a", "country" : "DE", "detail" : "nkn", "datastatus" : "exact"}];8.8;53.0833
eur_2797;[{"name" : "Braunschweig", "id" : "tmcDEm1500_103a", "country" : "DE", "detail" : "nkn", "datastatus" : "exact"},{"name" : "Braunschweig", "id" : "tmcZCEm1500_041a", "country" : "DE", "detail" : "nkn", "datastatus" : "exact"},{"name" : "Brunswick", "id" : "tmcZWEm1300a_064a", "country" : "DE", "detail" : "nkn", "datastatus" : "exact"}];10.5333;52.2667
eur_2798;[{"name" : "xrd11-tmc050615", "id" : "tmcZCEm1500_095a", "country" : "DE", "detail" : "?Chemnitz", "datastatus" : "exact"}];12.9167;50.8333
eur_2799;[{"name" : "Celle", "id" : "tmcDEm1500_102a", "country" : "DE", "detail" : "nkn", "datastatus" : "exact"},{"name" : "xrd05-tmc050615", "id" : "tmcZCEm1500_049a", "country" : "DE", "detail" : "?Celle", "datastatus" : "exact"}];10.0833;52.6167
eur_280;[{"name" : "Tana", "id" : "tmcPLm1370b_022a", "country" : "UA", "detail" : "nkn", "datastatus" : "exact"},{"name" : "Tana", "id" : "tmcXMEm1400_075a", "country" : "RU", "detail" : "nkn", "datastatus" : "exact"},{"name" : "loc53-tmc051117", "id" : "tmcZWEm1300a_108a", "country" : "RU", "detail" : "?Tana", "datastatus" : "exact"}];39.413612;47.110001
eur_2800;[{"name" : "Hamburg", "id" : "tmcZCEm1500_057a", "country" : "DE", "detail" : "nkn", "datastatus" : "exact"},{"name" : "Hamburg", "id" : "tmcZWEm1300a_063a", "country" : "DE", "detail" : "nkn", "datastatus" : "exact"}];10;53.55
eur_2801;[{"name" : "xrd06-tmc050615", "id" : "tmcZCEm1500_073a", "country" : "DE", "detail" : "?Hannover", "datastatus" : "exact"}];9.7167;52.3667
eur_2802;[{"name" : "xrd09-tmc050615", "id" : "tmcZCEm1500_079a", "country" : "DE", "detail" : "?Paderborn; ?Hildesheim", "datastatus" : "exact"}];9.9667;52.15
eur_2803;[{"name" : "loc11-tmc051107", "id" : "tmcDEm1500a_043a", "country" : "DE", "detail" : "?Dresden", "datastatus" : "exact"},{"name" : "frk11-tmc050615", "id" : "tmcZCEm1500_101a", "country" : "DE", "detail" : "?Dresden", "datastatus" : "exact"}];13.75;51.05
eur_2805;[{"name" : "frk08-tmc050615", "id" : "tmcZCEm1500_067a", "country" : "DE", "detail" : "?Karlsruhe", "datastatus" : "exact"}];8.3858;49.0472
eur_2806;[{"name" : "Luneburg", "id" : "tmcDEm1500_101a", "country" : "DE", "detail" : "nkn", "datastatus" : "exact"},{"name" : "Luneburg", "id" : "tmcZCEm1500_066a", "country" : "DE", "detail" : "nkn", "datastatus" : "exact"}];10.4;53.25
eur_2807;[{"name" : "frk02-tmc050615", "id" : "tmcZCEm1500_024a", "country" : "DE", "detail" : "?Mering", "datastatus" : "exact"}];10.9833;48.2667
eur_2808;[{"name" : "Minden", "id" : "tmcDEm1500_108a", "country" : "DE", "detail" : "nkn", "datastatus" : "exact"},{"name" : "xrd07-tmc050615", "id" : "tmcZCEm1500_077a", "country" : "DE", "detail" : "?Minden", "datastatus" : "exact"}];8.9167;52.2833
eur_2809;[{"name" : "xrd04-tmc050615", "id" : "tmcZCEm1500_047a", "country" : "DE", "detail" : "?Osnabruck", "datastatus" : "exact"}];8.05;52.2667
eur_281;[{"name" : "Le Puy-en-Velay", "id" : "tmcFRm1300_002a", "country" : "FR", "detail" : "nkn", "datastatus" : "exact"},{"name" : "Le Puy", "id" : "tmcFRm1500_024a", "country" : "FR", "detail" : null, "datastatus" : "exact"},{"name" : "Le Puy", "id" : "tmcFRm1500a_033a", "country" : "FR", "detail" : null, "datastatus" : "exact"}];3.883333;45.033333
eur_2810;[{"name" : "xrd08-tmc050615", "id" : "tmcZCEm1500_078a", "country" : "DE", "detail" : "?Paderborn", "datastatus" : "exact"}];8.7667;51.7167
eur_2811;[{"name" : "Rostock", "id" : "tmcDEm1500_097a", "country" : "DE", "detail" : "nkn", "datastatus" : "exact"},{"name" : "Rostock", "id" : "tmcZCEm1500_061a", "country" : "DE", "detail" : "nkn", "datastatus" : "exact"},{"name" : "Rostock", "id" : "tmcZWEm1300a_164a", "country" : "DE", "detail" : "nkn", "datastatus" : "exact"}];12.1333;54.0833
eur_2812;[{"name" : "Saarbrucken", "id" : "tmcDEm1500_162a", "country" : "DE", "detail" : "nkn", "datastatus" : "exact"},{"name" : "xrd02-tmc050615", "id" : "tmcZCEm1500_005a", "country" : "DE", "detail" : "?Saarbrucken", "datastatus" : "exact"}];7;49.2333
eur_2813;[{"name" : "Ulm", "id" : "tmcDEm1500_138a", "country" : "DE", "detail" : "nkn", "datastatus" : "exact"},{"name" : "Ulm", "id" : "tmcDEm1500a_009a", "country" : "DE", "detail" : "nkn", "datastatus" : "exact"},{"name" : "Ulm", "id" : "tmcZCEm1500_017a", "country" : "DE", "detail" : "nkn", "datastatus" : "exact"}];10;48.4
eur_2814;[{"name" : "loc08-tmc050615", "id" : "tmcZCEm1500_131a", "country" : "RU", "detail" : "?Zelenogradsk", "datastatus" : "exact"}];20.4861;54.9592
eur_2815;[{"name" : "Pest", "id" : "tmcZCEm1500_157a", "country" : "HU", "detail" : "nkn", "datastatus" : "exact"}];19.0833;47.5
eur_2816;[{"name" : "Constance", "id" : "tmcDEm1500a_012a", "country" : "DE", "detail" : "nkn", "datastatus" : "exact"},{"name" : "Constance", "id" : "tmcZCEm1500_009a", "country" : "DE", "detail" : "nkn", "datastatus" : "exact"}];9.1833;47.6667
eur_2818;[{"name" : "frk19-tmc050615", "id" : "tmcZCEm1500_153a", "country" : "PL", "detail" : "?Kepno", "datastatus" : "exact"}];17.9833;51.2833
eur_2819;[{"name" : "Koszalin", "id" : "tmcDEm1500_005a", "country" : "PL", "detail" : "nkn", "datastatus" : "exact"},{"name" : "loc05-tmc050615", "id" : "tmcZCEm1500_125a", "country" : "PL", "detail" : "?Koszalin", "datastatus" : "exact"}];16.1833;54.2
eur_282;[{"name" : "St Chely-d'Aubrac", "id" : "tmcFRm1300_004a", "country" : "FR", "detail" : "nkn", "datastatus" : "exact"}];2.916667;44.583332
eur_2821;[{"name" : "frk09-tmc050615", "id" : "tmcZCEm1500_071a", "country" : "NL", "detail" : "?Hengelo", "datastatus" : "exact"}];6.8;52.2667
eur_2822;[{"name" : "Innsbruck", "id" : "tmcDEm1500_027a", "country" : "AT", "detail" : "nkn", "datastatus" : "exact"},{"name" : "Innsbruck", "id" : "tmcDEm1500a_024a", "country" : "AT", "detail" : "nkn", "datastatus" : "exact"},{"name" : "Innsbruck", "id" : "tmcZCEm1500_014a", "country" : "AT", "detail" : "nkn", "datastatus" : "exact"},{"name" : "loc82-tmc051117", "id" : "tmcZWEm1300a_058a", "country" : "AT", "detail" : "?Innsbruck", "datastatus" : "exact"}];11.4;47.2667
eur_2823;[{"name" : "Villach", "id" : "tmcDEm1500_198a", "country" : "AT", "detail" : "nkn", "datastatus" : "exact"},{"name" : "frk03-tmc050615", "id" : "tmcZCEm1500_025a", "country" : "AT", "detail" : "?Villach", "datastatus" : "exact"}];13.8558;46.6103
eur_2825;[{"name" : "frk18-tmc050615", "id" : "tmcZCEm1500_141a", "country" : "PL", "detail" : "?Brzeg", "datastatus" : "exact"}];17.4667;50.85
eur_2826;[{"name" : "frk15-tmc050615", "id" : "tmcZCEm1500_114a", "country" : "CZ", "detail" : "?Hradec Kralove", "datastatus" : "exact"}];15.8442;50.2117
eur_2827;[{"name" : "Bruck", "id" : "tmcDEm1500_193a", "country" : "AT", "detail" : "nkn", "datastatus" : "exact"},{"name" : "frk04-tmc050615", "id" : "tmcZCEm1500_027a", "country" : "AT", "detail" : "?Bruck", "datastatus" : "exact"}];15.2833;47.4167
eur_2828;[{"name" : "loc02-tmc050615", "id" : "tmcZCEm1500_060a", "country" : "DE", "detail" : "?Wismar", "datastatus" : "exact"}];11.4667;53.9
eur_2829;[{"name" : "Nijmegen", "id" : "tmcDEm1500_124a", "country" : "NL", "detail" : "nkn", "datastatus" : "exact"},{"name" : "frk07-tmc050615", "id" : "tmcZCEm1500_091a", "country" : "DE", "detail" : "?Nijmegen", "datastatus" : "exact"},{"name" : "loc18-tmc051117", "id" : "tmcZWEm1300a_055a", "country" : "NL", "detail" : "?Nijmegen", "datastatus" : "exact"}];5.8667;51.8333
eur_283;[{"name" : "Aumont-Aubrac", "id" : "tmcFRm1300_003a", "country" : "FR", "detail" : "nkn", "datastatus" : "exact"}];3.283333;44.716667
eur_2830;[{"name" : "Marburg", "id" : "tmcDEm1500_112a", "country" : "DE", "detail" : "nkn", "datastatus" : "exact"},{"name" : "xrd03-tmc050615", "id" : "tmcZCEm1500_046a", "country" : "DE", "detail" : "?Marburg", "datastatus" : "exact"}];8.7667;50.8167
eur_2831;[{"name" : "xrd10-tmc050615", "id" : "tmcZCEm1500_081a", "country" : "DE", "detail" : "?Alsfeld", "datastatus" : "exact"}];9.2667;50.75
eur_2833;[{"name" : "frk10-tmc050615", "id" : "tmcZCEm1500_100a", "country" : "PL", "detail" : "?Boboszow", "datastatus" : "exact"}];16.7;50.1
eur_2837;[{"name" : "frk16-tmc050615", "id" : "tmcZCEm1500_126a", "country" : "PL", "detail" : "?Gniew", "datastatus" : "exact"}];18.8333;53.8333
eur_2838;[{"name" : "xrd13-tmc050615", "id" : "tmcZCEm1500_118a", "country" : "PL", "detail" : "?Niemcza", "datastatus" : "exact"}];16.85;50.7167
eur_284;[{"name" : "Nasbinals", "id" : "tmcFRm1300_003a", "country" : "FR", "detail" : "nkn", "datastatus" : "exact"}];3.05;44.666668
eur_2840;[{"name" : "Szczebrzeszyn", "id" : "tmcPLm1400_024a", "country" : "PL", "detail" : "nkn", "datastatus" : "exact"}];22.9667;50.7
eur_2841;[{"name" : "Sitaniec", "id" : "tmcPLm1400_033a", "country" : "PL", "detail" : "nkn", "datastatus" : "exact"}];23.25;50.7667
eur_2842;[{"name" : "Rozwadow", "id" : "tmcPLm1400_002a", "country" : "PL", "detail" : "nkn", "datastatus" : "exact"}];22.05;50.5833
eur_2843;[{"name" : "Ulanow", "id" : "tmcPLm1400_003a", "country" : "PL", "detail" : "nkn", "datastatus" : "exact"}];22.2667;50.4833
eur_2844;[{"name" : "Uchanie", "id" : "tmcPLm1400_014a", "country" : "PL", "detail" : "nkn", "datastatus" : "exact"}];23.6333;50.9
eur_2845;[{"name" : "Krzeszow", "id" : "tmcPLm1400_004a", "country" : "PL", "detail" : "nkn", "datastatus" : "exact"}];22.35;50.4
eur_2846;[{"name" : "Krasnystaw", "id" : "tmcPLm1400_012a", "country" : "PL", "detail" : "nkn", "datastatus" : "exact"}];23.1833;50.9833
eur_2847;[{"name" : "loc03-tmc050929", "id" : "tmcPLm1400_011a", "country" : "PL", "detail" : "?Keblow Stary", "datastatus" : "exact"}];22.8333;51.1333
eur_2848;[{"name" : "Zamosc", "id" : "tmcPLm1400_034a", "country" : "PL", "detail" : "nkn", "datastatus" : "exact"}];23.25;50.7167
eur_2849;[{"name" : "Tarnogrod", "id" : "tmcPLm1400_005a", "country" : "PL", "detail" : "nkn", "datastatus" : "exact"}];22.75;50.3667
eur_285;[{"name" : "Conques", "id" : "tmcFRm1300_008a", "country" : "FR", "detail" : "nkn", "datastatus" : "exact"},{"name" : "Conques", "id" : "tmcFRm1500_025a", "country" : "FR", "detail" : null, "datastatus" : "exact"},{"name" : "Conques", "id" : "tmcFRm1500a_034a", "country" : "FR", "detail" : null, "datastatus" : "exact"}];2.4;44.599998
eur_2850;[{"name" : "Zamch", "id" : "tmcPLm1400_006a", "country" : "PL", "detail" : "nkn", "datastatus" : "exact"}];23.0333;50.3167
eur_2851;[{"name" : "loc01-tmc050929", "id" : "tmcPLm1400_007a", "country" : "PL", "detail" : "?Lubaczow", "datastatus" : "exact"}];23.1333;50.1667
eur_2852;[{"name" : "Labunie", "id" : "tmcPLm1400_035a", "country" : "PL", "detail" : "nkn", "datastatus" : "exact"}];23.3667;50.65
eur_2853;[{"name" : "Izbica", "id" : "tmcPLm1400_032a", "country" : "PL", "detail" : "nkn", "datastatus" : "exact"}];23.1667;50.8833
eur_2854;[{"name" : "loc06-tmc050929", "id" : "tmcPLm1400_026a", "country" : "PL", "detail" : "?Horyszow Ruski", "datastatus" : "exact"}];23.6167;50.75
eur_2855;[{"name" : "Wojslawice", "id" : "tmcPLm1400_013a", "country" : "PL", "detail" : "nkn", "datastatus" : "exact"}];23.55;50.9167
eur_2856;[{"name" : "loc04-tmc050929", "id" : "tmcPLm1400_016a", "country" : "PL", "detail" : "?Witkow", "datastatus" : "exact"}];23.9833;50.5833
eur_2857;[{"name" : "Frampol", "id" : "tmcPLm1400_023a", "country" : "PL", "detail" : "nkn", "datastatus" : "exact"}];22.6667;50.6833
eur_2858;[{"name" : "loc02-tmc050929", "id" : "tmcPLm1400_008a", "country" : "UA", "detail" : "?Yavoriv", "datastatus" : "exact"}];23.3833;49.9333
eur_2859;[{"name" : "Belz", "id" : "tmcPLm1400_017a", "country" : "UA", "detail" : "nkn", "datastatus" : "exact"}];24.0167;50.3833
eur_286;[{"name" : "Estaing", "id" : "tmcFRm1300_006a", "country" : "FR", "detail" : "nkn", "datastatus" : "exact"}];2.666667;44.549999
eur_2860;[{"name" : "Mosty Wielkie", "id" : "tmcPLm1400_018a", "country" : "UA", "detail" : "nkn", "datastatus" : "exact"}];24.15;50.2333
eur_2861;[{"name" : "Zolkiew", "id" : "tmcPLm1400_019a", "country" : "UA", "detail" : "nkn", "datastatus" : "exact"}];23.9667;50.0667
eur_2862;[{"name" : "loc05-tmc050929", "id" : "tmcPLm1400_020a", "country" : "UA", "detail" : "?Kulikov", "datastatus" : "exact"}];24.0833;49.9833
eur_2863;[{"name" : "Uscilug", "id" : "tmcPLm1400_028a", "country" : "UA", "detail" : "nkn", "datastatus" : "exact"}];24.15;50.8667
eur_2864;[{"name" : "loc07-tmc050929", "id" : "tmcPLm1400_038a", "country" : "UA", "detail" : "?Dobrosin", "datastatus" : "exact"}];23.85;50.1333
eur_2865;[{"name" : "Rawa Ruska", "id" : "tmcPLm1400_037a", "country" : "UA", "detail" : "nkn", "datastatus" : "exact"}];23.6167;50.25
eur_2866;[{"name" : "Wittenberg", "id" : "tmcDEm1500_012a", "country" : "DE", "detail" : "nkn", "datastatus" : "exact"}];12.65;51.8667
eur_2867;[{"name" : "Wolfen", "id" : "tmcDEm1500_013a", "country" : "DE", "detail" : "nkn", "datastatus" : "exact"}];12.2833;51.6667
eur_2868;[{"name" : "Angermunde", "id" : "tmcDEm1500_009a", "country" : "DE", "detail" : "nkn", "datastatus" : "exact"}];14;53.0333
eur_2869;[{"name" : "Bernau", "id" : "tmcDEm1500_010a", "country" : "DE", "detail" : "nkn", "datastatus" : "exact"}];13.5833;52.6667
eur_287;[{"name" : "Senergues", "id" : "tmcFRm1300_007a", "country" : "FR", "detail" : "nkn", "datastatus" : "exact"}];2.483333;44.599998
eur_2870;[{"name" : "Lebork", "id" : "tmcDEm1500_003a", "country" : "PL", "detail" : "nkn", "datastatus" : "exact"}];17.75;54.55
eur_2871;[{"name" : "Drescha", "id" : "tmcDEm1500_015a", "country" : "DE", "detail" : "nkn", "datastatus" : "exact"}];12.4167;50.9833
eur_2872;[{"name" : "Amberg", "id" : "tmcDEm1500_019a", "country" : "DE", "detail" : "nkn", "datastatus" : "exact"}];11.8622;49.4414
eur_2873;[{"name" : "Zwickau", "id" : "tmcDEm1500_016a", "country" : "DE", "detail" : "nkn", "datastatus" : "exact"},{"name" : "Zwickau", "id" : "tmcDEm1500a_041a", "country" : "DE", "detail" : "nkn", "datastatus" : "exact"}];12.5;50.7333
eur_2874;[{"name" : "Cheb", "id" : "tmcDEm1500_017a", "country" : "CZ", "detail" : "nkn", "datastatus" : "exact"}];12.3667;50.0667
eur_2875;[{"name" : "Weiden", "id" : "tmcDEm1500_018a", "country" : "DE", "detail" : "nkn", "datastatus" : "exact"}];12.1567;49.6775
eur_2876;[{"name" : "Landshut", "id" : "tmcDEm1500_021a", "country" : "DE", "detail" : "nkn", "datastatus" : "exact"}];12.15;48.5333
eur_2877;[{"name" : "Muhldorf", "id" : "tmcDEm1500_022a", "country" : "DE", "detail" : "nkn", "datastatus" : "exact"}];12.5333;48.25
eur_2878;[{"name" : "Rosenheim", "id" : "tmcDEm1500_023a", "country" : "DE", "detail" : "nkn", "datastatus" : "exact"}];12.1333;47.85
eur_2879;[{"name" : "Kufstein", "id" : "tmcDEm1500_024a", "country" : "AT", "detail" : "nkn", "datastatus" : "exact"}];12.1667;47.5833
eur_288;[{"name" : "St Come-d'Olt", "id" : "tmcFRm1300_005a", "country" : "FR", "detail" : "nkn", "datastatus" : "exact"}];2.816667;44.516666
eur_2880;[{"name" : "Rattenberg", "id" : "tmcDEm1500_025a", "country" : "AT", "detail" : "nkn", "datastatus" : "exact"}];11.9;47.4333
eur_2881;[{"name" : "Jenbach", "id" : "tmcDEm1500_026a", "country" : "AT", "detail" : "nkn", "datastatus" : "exact"}];11.7833;47.4
eur_2882;[{"name" : "Matrei", "id" : "tmcDEm1500_029a", "country" : "AT", "detail" : "nkn", "datastatus" : "exact"}];11.45;47.1333
eur_2883;[{"name" : "Steinach", "id" : "tmcDEm1500_030a", "country" : "AT", "detail" : "nkn", "datastatus" : "exact"}];11.4667;47.0833
eur_2884;[{"name" : "Bolzano", "id" : "tmcDEm1500_033a", "country" : "IT", "detail" : "nkn", "datastatus" : "exact"}];11.3667;46.5167
eur_2885;[{"name" : "Fortezza", "id" : "tmcDEm1500_032a", "country" : "IT", "detail" : "nkn", "datastatus" : "exact"}];11.6167;46.7833
eur_2886;[{"name" : "Rovereto", "id" : "tmcDEm1500_037a", "country" : "IT", "detail" : "nkn", "datastatus" : "exact"}];11.0333;45.8833
eur_2888;[{"name" : "Dolce", "id" : "tmcDEm1500_039a", "country" : "IT", "detail" : "nkn", "datastatus" : "exact"}];10.85;45.6
eur_2889;[{"name" : "Burghetta", "id" : "tmcDEm1500_038a", "country" : "IT", "detail" : "nkn", "datastatus" : "approx"}];10.9333;45.73
eur_289;[{"name" : "Seville", "id" : "tmcESm1400_001a", "country" : "ES", "detail" : "nkn", "datastatus" : "exact"},{"name" : "frk04-tmc051117", "id" : "tmcZWEm1300a_014a", "country" : "ES", "detail" : "?Sevilla", "datastatus" : "exact"},{"name" : "Seville", "id" : "tmcZWEm1400a_058a", "country" : "ES", "detail" : "nkn", "datastatus" : "exact"}];-5.986944;37.37722
eur_2890;[{"name" : "Ostiglia", "id" : "tmcDEm1500_171a", "country" : "IT", "detail" : "nkn", "datastatus" : "exact"}];11.1333;45.0667
eur_2891;[{"name" : "loc02-tmc051011", "id" : "tmcDEm1500_041a", "country" : "IT", "detail" : "?Isola della Scala", "datastatus" : "exact"}];11;45.2667
eur_2892;[{"name" : "loc03-tmc051011", "id" : "tmcDEm1500_043a", "country" : "IT", "detail" : "?Mirandola", "datastatus" : "exact"}];11.0667;44.8833
eur_2893;[{"name" : "Pianoro", "id" : "tmcDEm1500_045a", "country" : "IT", "detail" : "nkn", "datastatus" : "exact"}];11.3333;44.3667
eur_2894;[{"name" : "Firenzuola", "id" : "tmcDEm1500_047a", "country" : "IT", "detail" : "nkn", "datastatus" : "exact"}];11.3833;44.1167
eur_2895;[{"name" : "Scarperia", "id" : "tmcDEm1500_049a", "country" : "IT", "detail" : "nkn", "datastatus" : "exact"}];11.35;44
